ltable_id,rtable_id,label
20596445,44752120,1
42128318,77427895,1
24225119,36811471,1
15896271,55037684,1
77470441,39870742,1
11257759,60389545,1
46639696,81351830,1
14120468,37530368,1
80918812,87522608,1
2580274,55061424,1
52378852,77028778,1
14666357,66085532,1
68280046,77008042,1
80107597,30869320,1
32710705,50930544,1
85241565,57728272,1
34284470,35950727,1
45175691,55687211,1
68731378,56699692,1
13760497,41364197,1
72164444,54214061,1
47983480,71679518,1
53003159,53368360,1
38117313,74525970,1
57887557,74525970,1
82372668,24423057,1
56588079,69902105,1
50677786,71856744,1
41184909,57322751,1
56609065,35405134,1
209977,57765660,1
48177963,77308213,1
84438504,76444235,1
27660804,91200665,1
17911089,40414054,1
40229294,47478087,1
25239030,69891395,1
58897448,42893889,1
70318728,54388050,1
95409910,56699692,1
21658780,74977464,1
53084442,64972466,1
78989521,62384294,1
70981106,42412046,1
58057278,71389798,1
24423057,38422281,1
24465407,32592713,1
56790861,63413885,1
24465407,53399449,1
56588079,87530028,1
35915008,82440142,1
98857511,26055338,1
43106906,95715112,1
9513553,16623046,1
75202466,77477545,1
86785250,83006494,1
47988383,94106554,1
51078796,86830955,1
5366972,67358090,1
55083667,90862370,1
4356136,49621569,1
1065127,27369443,1
13198918,16456052,1
35381368,39148335,1
47021845,38427916,1
81634650,26871941,1
28750198,41337686,1
41928974,19954065,1
38117313,47250943,1
39203102,735485,1
78845222,56865642,1
35151415,69030235,1
49389500,47141187,1
49684971,59845812,1
24569479,38118876,1
663005,63966824,1
21435377,81488948,1
42354908,86551469,1
26325450,76430335,1
90868693,51313060,1
41705358,41780904,1
16131369,86830955,1
92634945,79972650,1
57887557,38117313,1
42893889,63966824,1
51984550,59459274,1
37471512,81439789,1
804681,78194247,1
50173209,62153599,1
82122672,76444235,1
91116388,76436896,1
65926933,30260024,1
88549840,57862639,1
70331081,75202466,1
13824300,95187934,1
21918296,47336087,1
63056453,73812685,1
19427532,31302151,1
21327467,51062207,1
87253650,46285169,1
5121195,74519010,1
77241153,78600248,1
52086898,52005921,1
98665740,66076016,1
64714684,55104249,1
25889918,52605917,1
20061554,31225471,1
88209597,43953336,1
23447542,69206944,1
81488948,70351063,1
63297771,90042402,1
92872793,53303867,1
39697900,96029766,1
47867942,40077939,1
13939571,41184909,1
22430617,81441228,1
50173209,68927016,1
58511637,32087719,1
64603834,95251640,1
85394877,88874092,1
81157886,82583255,1
63421318,57971400,1
19025128,39250533,1
55037684,51382920,1
92703896,65983812,1
7179251,85028460,1
31504406,84855664,1
34887025,3846927,1
20566424,75740074,1
94511792,98419887,1
49536402,56052842,1
44805563,90718213,1
52326895,57791020,1
57765660,36485781,1
84668470,85344876,1
48307629,45291729,1
88216489,35724064,1
48466686,71149437,1
44448010,42663606,1
32132138,45291729,1
82893592,4342807,1
33138819,40357787,1
52708294,32847211,1
41928974,22819422,1
72667296,75224279,1
13312849,65392801,1
58326251,36182195,1
81494459,37913602,1
42140129,90809669,1
4819742,17955435,1
51583866,56834248,1
63542010,40331344,1
1959777,63056453,1
44079366,54528527,1
37410150,38890517,1
41561456,59845812,1
88682962,92624064,1
62294232,41928974,1
47814705,34392254,1
50564353,73639504,1
55624269,69360418,1
54910361,71989322,1
50547964,71490927,1
73824521,48262039,1
36671245,37790634,1
59598011,38564743,1
80450571,92703896,1
76305683,38674629,1
47948274,54001501,1
78361157,60583815,1
51726938,84071723,1
10484796,98424047,1
88682962,88829158,1
63431675,93007560,1
51313060,94368030,1
9827810,17517797,1
34686093,18852131,1
51999280,70863968,1
38352004,91519193,1
74927976,98367102,1
52671445,44637989,1
87413186,67374175,1
52263925,94750224,1
75566537,51278033,1
19604881,53578629,1
37879313,41359069,1
7189900,98204010,1
62899929,68280046,1
15194153,15223473,1
22704036,11257759,1
62404947,76305683,1
9800934,98857946,1
26000261,19451467,1
84023997,67738615,1
22377043,62909298,1
29714425,94750224,1
85573175,96029766,1
31303836,55511418,1
54237368,35560850,1
95934920,47194137,1
48680065,69005400,1
71068677,41561456,1
69206944,43700412,1
64972466,78831007,1
1253002,78891929,1
35392050,88773659,1
16177635,32184587,1
24147862,62191549,1
74205747,44752120,1
71147841,78072487,1
87636038,32658304,1
56902092,79424848,1
53355009,18070783,1
1959777,22563019,1
47811018,66752971,1
45001854,55307387,1
19947396,96755227,1
38514580,95806145,1
5366972,79589897,1
98749719,38705578,1
66752788,81270595,1
12619140,66076016,1
41462410,31525711,1
15223473,24268406,1
61306190,75128379,1
45510566,73711747,1
19954065,62294232,1
90042402,76359628,1
91241309,56634824,1
3598615,62936992,1
52165787,70174967,1
13696312,79605689,1
16623046,51670299,1
46518287,484757,1
7664879,26000261,1
39444250,85453054,1
56699692,31670057,1
40200365,62303304,1
92996051,64384934,1
75486692,92996051,1
32586695,87367093,1
55544480,56473324,1
25259459,50103205,1
43953759,76169214,1
97288853,78907033,1
60489942,87429342,1
61794834,70349654,1
65983637,60392808,1
61666740,56234120,1
52086898,90821646,1
18854966,96986336,1
82354463,84800380,1
27908001,89611718,1
93192892,3846927,1
67323222,55212927,1
19947396,48014318,1
23358418,27177785,1
24693281,46727497,1
41276336,84965377,1
48078311,55982328,1
2380670,18854966,1
55687211,57380129,1
19427532,41113112,1
36864471,44636780,1
90347573,53786121,1
28930641,51131711,1
36136163,47185151,1
35536212,89959697,1
36868284,44680853,1
3103984,48049039,1
45040539,86328493,1
86739887,51280173,1
78241304,63744711,1
52762800,70894718,1
41780904,21180493,1
70986173,91026985,1
16801792,56676909,1
59689363,65724315,1
56278238,84122994,1
52237675,65657820,1
51140258,34934382,1
48760459,32015071,1
35179465,38461619,1
78845222,62130250,1
13343252,18246146,1
2798076,13312849,1
41029102,38235102,1
53010211,36766321,1
87229040,30924595,1
90041180,95666440,1
50547964,92956756,1
60679295,71563970,1
37471512,80922548,1
96234030,78512798,1
56508035,58076544,1
92703896,41323253,1
28827747,56854298,1
90809669,57492067,1
40550170,42354908,1
51105243,58416896,1
84079608,47524277,1
17624685,8281130,1
63984980,25106018,1
69331499,59307764,1
96029766,23498700,1
91200665,63297771,1
35959374,53303867,1
45145764,57362612,1
3598615,82644991,1
64928819,63431675,1
14693945,16070624,1
71562627,76113735,1
79859731,11098395,1
64603834,87413186,1
18404871,47023848,1
54538502,61901788,1
48816613,78773895,1
92647013,22377043,1
59667572,76430335,1
66053411,97562809,1
24414199,42541532,1
21856623,69243833,1
27198925,80922548,1
37463999,73925902,1
34000213,19143488,1
75447635,55090506,1
40610417,51362158,1
35056389,76653432,1
75012430,80310375,1
28224541,37463999,1
663005,30914886,1
96582714,36087441,1
29524431,82122672,1
57492067,32769865,1
51823526,54818129,1
56417965,69918467,1
98808067,76343773,1
61023022,41725436,1
72324795,370268,1
45792041,62368104,1
85333987,95904856,1
62136832,69992258,1
28556391,53451198,1
84981584,53381871,1
59845812,94981416,1
25407477,78194247,1
2596154,27756093,1
47688199,60508722,1
45727120,51570027,1
25200950,25577348,1
98367102,63687251,1
19427532,42060474,1
51932883,47673776,1
53368360,67708166,1
43909796,86404548,1
65827720,71149914,1
82713067,69249085,1
64323838,84964931,1
67358514,75933175,1
48136792,16319132,1
91200665,1887783,1
8281130,32682669,1
79630465,78194247,1
26184134,87634135,1
33469889,84888111,1
35122049,36606795,1
17124871,87413186,1
76430335,86146945,1
59927721,66384808,1
41725436,61486145,1
22252506,25347598,1
44810316,51320865,1
58098284,58580596,1
17557758,41856077,1
1033917,70877243,1
76359628,79108432,1
29239928,34387261,1
88531218,93986462,1
37708089,62293619,1
96845495,70894718,1
48633997,13846090,1
57890975,91214622,1
50775039,50547404,1
6798938,38339458,1
17172533,24284673,1
58062687,29545459,1
2284449,69910810,1
57862639,62392977,1
37504844,48369044,1
45550541,52440335,1
45256979,11098395,1
41364197,23084884,1
18189169,50426737,1
11619753,66684435,1
61984536,28891661,1
45727120,85241565,1
66764285,53381951,1
86961593,63882323,1
64313181,1065127,1
28891661,55090506,1
48451550,42916115,1
19934535,42893889,1
61868091,88773659,1
42858288,49517221,1
88773659,54697856,1
16131369,51078796,1
69206944,27946151,1
2380670,75684453,1
5042118,75223780,1
95715112,46518287,1
25356853,56792007,1
74702654,38105613,1
78767900,54808619,1
23447056,55076986,1
59546374,89959697,1
55951938,98649507,1
28927993,15219566,1
97562809,67601143,1
48868171,50915848,1
69005400,73353855,1
35301472,4356136,1
30260024,65533380,1
58910438,52843087,1
35547549,56588079,1
41625161,52671445,1
96142146,62373036,1
45376232,44568249,1
72145468,15384683,1
4727942,98849797,1
33104248,33209790,1
80107597,62240391,1
18852131,35350872,1
69910810,42103916,1
96845495,10484796,1
52403360,24804998,1
54818129,80768725,1
49415669,97656808,1
38447746,77650984,1
16101065,85042149,1
22718788,27999294,1
87634135,41160429,1
7179251,41856077,1
8282084,60583235,1
34826703,81164999,1
85554698,94106554,1
82354463,90186955,1
41538803,59546374,1
21843643,85690398,1
5312650,18852131,1
77016050,43909796,1
37007640,52555608,1
735485,62293619,1
59003801,30865062,1
7083119,33633736,1
45620476,52639394,1
51544284,78504454,1
23918330,97937089,1
11620368,45792041,1
77748256,44537944,1
21367693,43895439,1
28608094,81137394,1
88924072,60655494,1
48451550,57322751,1
65687036,79205401,1
54533983,62757091,1
85015885,34380744,1
17422391,13378901,1
96374921,82795747,1
22881928,45291729,1
47847019,87542445,1
42103916,81441228,1
85028460,49420850,1
53786121,53951521,1
51984550,97348432,1
72470859,57322751,1
6331948,65983812,1
34638630,93198920,1
34996246,75389886,1
29916446,23373474,1
44424181,80310375,1
7179251,34073752,1
63587638,82877360,1
54852394,62373036,1
46054102,88682962,1
54361651,90677421,1
60488264,95666440,1
31167747,87634135,1
84823689,80850757,1
60583235,87141400,1
62569432,62058424,1
60583235,45034536,1
45145764,74756753,1
53685432,48451550,1
23480591,54528357,1
40886103,73353855,1
56233065,93569607,1
97873950,93007560,1
60638240,80489256,1
51769117,50426737,1
55675271,87229040,1
57001488,35943444,1
30011491,40077939,1
43895439,30639668,1
32613790,56989328,1
31435374,56543853,1
22537653,52446350,1
12969998,4653122,1
96999491,76396248,1
804681,25106018,1
24514948,48625658,1
48742674,59671298,1
35630214,34592082,1
69083604,31525711,1
9390933,44752120,1
34743730,64284441,1
65372331,67422473,1
29052128,86430513,1
47072548,7250514,1
57359937,35852053,1
42890409,77297699,1
44438508,85257651,1
19452503,50509455,1
16972715,36136163,1
50509455,48521051,1
39172032,41146338,1
57404510,53737120,1
86391670,41191422,1
64234105,85920554,1
46219568,23256830,1
78989521,79424848,1
10657396,40988189,1
62058424,84909323,1
72595895,72581605,1
13750159,14601328,1
22858953,87317188,1
13760497,32682669,1
63989540,75012430,1
69709216,41323253,1
27426123,53041457,1
5366972,14666357,1
49066670,43409810,1
80835653,71212847,1
35565212,79424848,1
4030876,95187934,1
82531103,96279287,1
75012430,44424181,1
77073994,87253650,1
55591354,62368104,1
69928941,35915008,1
19811191,5540302,1
6657871,65687036,1
18394686,65983812,1
54699332,90041180,1
25340730,98504232,1
78194247,25106018,1
66684435,18854966,1
84122994,74722865,1
47814705,15658592,1
46060858,71149437,1
24791295,69401250,1
47141187,92956756,1
13939571,48451550,1
42890409,91497919,1
53041457,66814149,1
13356205,60979507,1
54595406,77028778,1
14693945,17901460,1
41901856,70197976,1
72379446,95267942,1
47562526,70326774,1
25356853,98157399,1
6563327,500763,1
56366648,83326983,1
63989540,59564519,1
56115346,88549840,1
72667296,67059288,1
45727120,86917365,1
27369443,54631751,1
57113507,60140672,1
14608550,30865062,1
13696312,44698167,1
29858529,50212748,1
55343673,93611703,1
24284673,19543686,1
21856623,73639504,1
84031127,93978472,1
21860951,37035540,1
76169214,38564743,1
25266215,95623366,1
61992061,53857753,1
14006215,86961593,1
76748285,71856744,1
22887580,70318728,1
93611703,74613707,1
22819422,39870742,1
1778391,41132356,1
66053411,39882549,1
13356205,42060474,1
63223933,96845495,1
61611884,41169408,1
8587141,96374921,1
38229432,75447718,1
38849390,54528357,1
47836060,47336087,1
60305865,77016050,1
49072238,48486773,1
75224279,82628958,1
63984980,25407477,1
41725436,86146945,1
19391710,64340676,1
39990303,56275224,1
44729677,42042734,1
95745817,2674532,1
78831007,53084442,1
2284449,19544823,1
30639668,39520289,1
68639106,52196594,1
27976942,47146148,1
72145468,14590893,1
80873556,79567549,1
44636780,60378728,1
49526377,45101441,1
95409910,14120468,1
65913287,38674629,1
2933946,81634650,1
97573369,47562526,1
88849665,82628958,1
35054007,76837534,1
87141400,45034536,1
63421318,42077846,1
75202466,37710503,1
32769865,83579294,1
43851871,69360418,1
32592713,74870675,1
62909298,92647013,1
34486610,45868388,1
66814149,48136792,1
91366122,35536212,1
25266215,80107597,1
37255364,87951789,1
478870,57023339,1
38939272,27369443,1
44144365,63966824,1
60527373,35350872,1
83517359,68639106,1
19143488,70877243,1
24445141,80714779,1
23447542,44483408,1
74166543,92780602,1
18189169,53177791,1
48307629,89896876,1
62757091,57354466,1
66355149,83472763,1
93611703,98133967,1
65960689,16070624,1
14552053,55675271,1
63966824,30914886,1
23084884,98077329,1
58307266,32397021,1
65392801,27087295,1
82122672,70919736,1
66123367,85463636,1
67963843,89284852,1
61791022,71952052,1
49536402,95745817,1
59075657,74759902,1
57023339,46062024,1
15194153,24268406,1
35959374,92872793,1
19544823,42103916,1
7580176,33263025,1
61690853,91116388,1
42541532,39238648,1
370268,27357994,1
49832619,73032422,1
40550170,93963696,1
49795060,27852334,1
62062623,19947396,1
53041457,54637257,1
40845396,7189900,1
57644517,64511013,1
84889691,72266014,1
17553753,22650533,1
46060858,48466686,1
17553753,69912633,1
96932492,80540087,1
28927993,90949523,1
57320687,83075662,1
86069814,80356961,1
68477999,67366081,1
60583235,71966113,1
58910438,84855664,1
11484166,15100380,1
457768,50691452,1
21659072,21882686,1
67963843,98559124,1
46062024,96999491,1
36439966,29714425,1
89056,56609065,1
27880636,98849797,1
76292519,70326774,1
71159598,32798362,1
53355009,62569432,1
48169914,51999280,1
37892018,65983812,1
24092458,98594275,1
37958871,27369443,1
98594275,25511984,1
83592973,60546106,1
14693945,45277958,1
95290520,43547655,1
69894852,47444077,1
25511984,4544706,1
23373474,34073752,1
36864471,38105613,1
72455141,41780904,1
35943444,54603661,1
98808067,38427916,1
32407447,51842616,1
14608550,40077939,1
44424181,59564519,1
90036333,49389500,1
9728574,54528357,1
41647413,43091056,1
28149953,40617635,1
73925902,91101139,1
32638940,91026985,1
57791020,81403011,1
67358090,90923900,1
457768,64941287,1
79630465,13696312,1
25349351,60799591,1
20465037,73032422,1
33767038,92944350,1
77424589,87544019,1
43718685,91519193,1
77189808,77400102,1
33950628,67223648,1
24477290,54656100,1
89896876,96975145,1
478870,96999491,1
8587141,82795747,1
89493786,55591354,1
41771778,30429353,1
42485302,95041002,1
22537653,48701388,1
24268406,98849797,1
1768956,37710503,1
82361409,41218407,1
2353834,83075662,1
98423908,77338417,1
18246146,38034518,1
69388758,3079056,1
5660795,45902708,1
81439789,90839732,1
42354908,93963696,1
35951391,87637930,1
32407447,91284683,1
19427532,58948641,1
42541532,44736122,1
31640964,34407303,1
21670568,55104249,1
52101570,22350614,1
38034518,39444250,1
60508722,62577468,1
33701626,33138819,1
24225119,28927993,1
47021845,73824521,1
82477177,70082735,1
49621569,30835489,1
80867192,42981396,1
72667296,98056386,1
96846981,41364197,1
30875366,53125631,1
15658592,32682669,1
52265517,94819369,1
39148335,34394797,1
29989451,71159598,1
22074403,87135655,1
31504406,36606795,1
87317188,14515609,1
37255364,50384793,1
62911,37555027,1
63697794,66718913,1
88984856,46062024,1
96890525,50334755,1
889880,46219568,1
3432365,34387261,1
64773733,36256107,1
90809669,34934382,1
64830611,82854042,1
209977,35915008,1
57728272,95745817,1
46015351,77424589,1
65655694,78241304,1
82666513,56572331,1
76369891,49043713,1
62373036,48701388,1
55576195,87413186,1
44729677,51987274,1
88773659,47146148,1
86330013,69838310,1
64384934,48758733,1
51570027,2674532,1
1741627,4653122,1
41538803,36288245,1
18587726,34500339,1
20852171,50323139,1
48818759,39562985,1
87949415,87951789,1
44051779,71966113,1
95360599,81401831,1
51769117,53177791,1
98857946,42506221,1
2380670,66684435,1
47194137,87043717,1
15658592,23084884,1
42354908,70894508,1
49635278,53660770,1
5121195,87542445,1
85474100,87522608,1
52273234,50359255,1
39463606,75318821,1
2980362,83726742,1
42981396,70811582,1
63946017,67374175,1
65327827,75933175,1
27999294,97354784,1
93464280,52417851,1
28948362,78241304,1
16623046,60604702,1
66087579,64575250,1
20596445,41116737,1
39444250,13343252,1
46030392,89284852,1
457768,12761549,1
27312735,83696197,1
19604881,31474289,1
91193296,41867761,1
51131711,70811582,1
15384683,37035540,1
7664879,47185151,1
81902222,87444476,1
56366648,88824283,1
18960736,60334696,1
62090829,85542042,1
8282084,87141400,1
23303006,78834821,1
84697625,67293935,1
75486692,67064392,1
38017439,75397904,1
69202392,22286818,1
19604881,32015071,1
51583866,40764402,1
91141731,49389500,1
14590893,51590645,1
50691452,32586695,1
51583866,25340730,1
81497694,48305046,1
53587495,74722865,1
36868284,39203102,1
25200950,22469882,1
47867942,97516392,1
16319132,38447746,1
83073418,64260575,1
60121656,39924028,1
25446597,90821646,1
6563327,45669277,1
50499731,67016602,1
51987274,42042734,1
48448790,56993303,1
82583255,33970939,1
86634817,78845222,1
66752788,37707111,1
80182053,57426892,1
25259459,59928566,1
24693281,80240194,1
36087441,75724668,1
2380670,11619753,1
43443246,33133828,1
31228902,52101570,1
60604702,51670299,1
95715112,31860044,1
69360418,81395161,1
35529221,77424589,1
63966824,19934535,1
20885609,50212748,1
9728574,47943934,1
71116679,44418026,1
80873556,89167001,1
50426737,51210646,1
81488948,35610900,1
34762269,36811471,1
43446987,47115585,1
38514580,84107754,1
72324795,11098395,1
89804748,98647730,1
69083604,50903406,1
35213351,50564353,1
48262039,98808067,1
82447200,64891949,1
9390933,18304758,1
28930641,83381137,1
95459030,38514580,1
42404872,70981106,1
61791022,52086898,1
51937161,50129119,1
77720212,87542445,1
28968888,69249085,1
42299605,62058424,1
46974160,44339583,1
1959777,73812685,1
71952052,46652889,1
76396248,37915790,1
44424181,63989540,1
71679518,31328629,1
13846090,32710705,1
14590893,94415653,1
35610900,69918467,1
96760735,46828701,1
48435137,77369375,1
13585097,33722688,1
23447056,61901788,1
22106476,38339458,1
95708516,50212748,1
58763783,42103916,1
37994614,89357064,1
46096282,85845923,1
18908808,42711077,1
14399173,38514580,1
40735339,9728574,1
74124966,55665914,1
61868091,47146148,1
14601328,42738262,1
27135511,52460480,1
41705358,69221931,1
24017509,25626276,1
55718937,59100632,1
96755227,42480791,1
53079510,54169443,1
37801039,64284441,1
59667644,84429009,1
7189900,75426867,1
39460007,55083667,1
79630465,25407477,1
69927371,96837227,1
47887901,79449686,1
48868171,63419453,1
50944416,82583255,1
72595895,80552353,1
66985132,96093457,1
35365744,88984856,1
42516046,70632726,1
12450038,15415378,1
83811068,97711225,1
97516345,45034536,1
91200665,79108432,1
59689363,76066404,1
5660795,23903408,1
85463636,38402834,1
98401407,65048923,1
19499488,95715165,1
24809375,76467524,1
26725937,26055338,1
66814149,63053118,1
23498700,39044314,1
52438681,61868091,1
58307266,75389886,1
32812864,6690435,1
49420850,29916446,1
1033917,31203092,1
83448526,67925279,1
66447084,66985132,1
39172032,96635773,1
39143725,42074511,1
37707111,42055621,1
71389798,95788465,1
92299108,75128379,1
5660795,63421318,1
96845495,69083604,1
18394686,80450571,1
24784404,97556862,1
70981106,76688928,1
53699299,83171271,1
67064392,64384934,1
52381997,81270595,1
35431801,96975145,1
35857792,58057278,1
67076258,33950628,1
27999294,91519193,1
24225119,90949523,1
50552219,90347573,1
29012618,35845201,1
30875366,62172007,1
73353855,98586705,1
79605689,79630465,1
45511817,61306190,1
40774974,82644991,1
71957793,60121656,1
22106476,25340730,1
61868091,54697856,1
13846090,65529136,1
74748782,58580596,1
47313770,39877339,1
22216118,93836358,1
34392254,32682669,1
54699332,60488264,1
46727497,55718937,1
11619753,65983637,1
50926478,92792733,1
49326336,44810316,1
59667644,32780854,1
78766806,36900730,1
36911227,63744711,1
76343773,48262039,1
41616522,78212459,1
59445008,16177635,1
48078311,75318821,1
19906097,90821646,1
29909599,50368196,1
36282069,65606908,1
19427532,60979507,1
18480165,96656974,1
16456052,98857511,1
64208250,95781094,1
77720212,48818759,1
19744218,29916446,1
53737120,91241309,1
56595804,53091064,1
51210646,18189169,1
45864250,91465074,1
22122745,88846729,1
16972715,18942955,1
70680114,91790289,1
12484415,48940816,1
17624685,47814705,1
37710503,51909448,1
48940816,29744880,1
88678398,56834248,1
5628683,24569479,1
81403011,52326895,1
23723718,33469889,1
701545,33263025,1
65275494,42042734,1
5628683,72581605,1
82440142,39877339,1
86739887,77477545,1
47023848,9789508,1
22563019,73812685,1
52109003,51543842,1
76359628,93998038,1
34826703,92299108,1
69905210,63056453,1
38402834,88215321,1
53951521,90347573,1
83381137,97547150,1
71861753,78361157,1
63685372,92792733,1
79108432,74192889,1
42060474,60979507,1
77398411,68489179,1
16585577,85042149,1
55640876,84079608,1
37892018,64283426,1
663005,44144365,1
50148316,56902092,1
49430792,96029766,1
41343111,74205747,1
24903770,59037208,1
51949387,64603834,1
57397557,53119611,1
37892018,92703896,1
11098395,47072548,1
60558385,63296671,1
95679247,35610900,1
71489113,78504449,1
58763783,42514477,1
71105677,38705578,1
47074736,84739687,1
30217405,38999825,1
98559124,89284852,1
51932883,52211893,1
56953925,50487142,1
57812104,66264990,1
17553753,26095201,1
46063915,27208290,1
90821646,80250895,1
4991565,54333496,1
22350614,84888111,1
30847749,39882549,1
23447542,25511984,1
69902105,78524102,1
28748603,52708294,1
4727942,15223473,1
26495610,12103618,1
7189900,78512798,1
60638240,50552219,1
91549516,77477545,1
78524102,19082435,1
34392254,15658592,1
60799591,55665914,1
35392050,52438681,1
51060838,63623853,1
16101065,16585577,1
81633739,25409167,1
34000213,32184587,1
85223368,7344796,1
41256110,34686093,1
33104248,82258841,1
80918812,95436764,1
52440335,77407598,1
24693281,41771778,1
10484796,50903406,1
61498847,46007971,1
90118377,3971343,1
59667572,61023022,1
14196184,85690398,1
76359628,27660804,1
16972715,26000261,1
43742368,51298170,1
96999491,45925876,1
54168325,67293935,1
69863476,87035902,1
98273310,11619753,1
50183657,71713979,1
12407223,22894971,1
30539466,57320687,1
86509269,44568249,1
82258841,87141400,1
49526377,51062207,1
47185151,58116034,1
44752120,18304758,1
61486145,61023022,1
38131875,49408413,1
37471512,96837227,1
85920554,66764285,1
11655051,54852394,1
41928974,96974192,1
33950628,13585097,1
45993118,86404548,1
75419452,83701427,1
56588079,22122745,1
2284449,22430617,1
32184587,59445008,1
67064392,48758733,1
24423057,83517359,1
47973761,66638241,1
76305683,75223780,1
68725256,72346734,1
35754921,48093129,1
3971343,40978236,1
13249901,52196594,1
34743730,46974160,1
85453054,74514500,1
5838635,35630214,1
82712155,84558007,1
95745817,96573605,1
14515609,38674629,1
87444476,51243278,1
49430792,85573175,1
22858953,50129119,1
75297744,85333987,1
49420850,23373474,1
40978236,54237368,1
70324505,59667644,1
1033917,34000213,1
18321642,82893592,1
1613425,76134545,1
36875298,77008042,1
18321642,42541532,1
56115346,53570958,1
33619959,57488134,1
27357994,18755950,1
1033917,53058929,1
73092958,86330013,1
93192892,35151415,1
47983480,84023997,1
43953759,39481203,1
37080340,65938144,1
59787361,45853159,1
11543754,67371758,1
34081588,98657220,1
63413885,86328493,1
24804998,70986173,1
34934382,57492067,1
87454442,31125761,1
67254699,16421267,1
53356565,56865642,1
78767900,48678537,1
25782210,9564204,1
83472763,32613790,1
69083604,70894718,1
95409910,1347389,1
43522170,52205735,1
19451467,31834858,1
80275809,82713067,1
88678398,51583866,1
83027890,38105613,1
62392977,55307387,1
84268155,68280046,1
67963843,57215167,1
92199912,60389545,1
6331948,80450571,1
55090506,95187934,1
12761549,50502911,1
35943444,67371758,1
35547549,78524102,1
27177785,59080465,1
57887557,93189923,1
80489256,90347573,1
67059288,88849665,1
55853667,67305108,1
35873746,33701626,1
7344796,57619335,1
46007971,32586695,1
80783276,86830955,1
47141187,50547964,1
36282069,70680114,1
38674629,62404947,1
33586613,58057278,1
85257651,61959536,1
95041002,55576195,1
3103984,78834821,1
37284100,65217016,1
31142120,87135655,1
41538803,57882119,1
88678398,6798938,1
22352677,68820790,1
78022425,93145066,1
79205401,24345418,1
54852394,22537653,1
95251640,55576195,1
77215589,70566686,1
22704036,45261819,1
68599591,96093457,1
66639967,42916115,1
41856077,85028460,1
67374175,64603834,1
37463999,91101139,1
56417965,35610900,1
47074736,87454442,1
41462410,52762800,1
22286818,41867761,1
26871941,7580176,1
73711747,89059866,1
42282022,66316343,1
39877339,38149907,1
51278033,58755004,1
55104249,98056386,1
97562809,52323484,1
500763,45669277,1
65672765,82042901,1
37587790,94981416,1
41485546,67925279,1
35705561,76448251,1
87429342,96435212,1
93986462,22563019,1
81168575,85453054,1
24659909,30554240,1
43763158,77379583,1
42916115,72470859,1
49072238,93464280,1
48486773,93464280,1
19089912,84268155,1
39263130,2380670,1
4356136,14399173,1
89056,96759482,1
55511418,81606769,1
45902708,84981584,1
1887783,74192889,1
1768956,70331081,1
4342807,44570489,1
28738167,59769828,1
31831570,48650597,1
71490927,81349254,1
32822829,51105243,1
38352004,97354784,1
96837227,90839732,1
54631751,37958871,1
50564353,90071261,1
26466300,76062815,1
31302151,96683747,1
24092458,87281733,1
16319132,53041457,1
23303006,3103984,1
74702654,60378728,1
24009019,44644082,1
60799591,25574963,1
30914886,44144365,1
42103916,42514477,1
13198918,37958871,1
55268831,56993303,1
63989540,96052167,1
34638630,93246129,1
66085532,79589897,1
93532842,34887025,1
46062024,76396248,1
46143703,77867011,1
96712384,55649716,1
56052842,85241565,1
97562809,8565641,1
69912633,41704902,1
55918296,57404510,1
48078311,71116679,1
50250903,67059288,1
36711460,85042149,1
23358418,47264359,1
50672274,56595804,1
22343819,14196184,1
56275224,58897448,1
25431697,59141538,1
67323222,81401831,1
13696312,31177984,1
60583815,98575850,1
41856077,49420850,1
18070783,84909323,1
62303304,53516856,1
3598514,98547332,1
50809231,96712384,1
52109003,90868693,1
55675271,74722865,1
67986899,37504844,1
75740074,60389545,1
41727244,63928436,1
18960736,4727942,1
63836191,52403360,1
34380744,67043360,1
35915008,39877339,1
96635773,35950727,1
98594275,23447542,1
33469889,69894852,1
42060474,41113112,1
45669277,17955435,1
37083729,88924072,1
88722530,67726484,1
51911956,81606769,1
46226339,49443301,1
57619335,43895439,1
47336087,24147862,1
74659398,30875366,1
66814149,38447746,1
52851190,49967223,1
61258448,29744880,1
9390933,41343111,1
54053670,66087579,1
54643813,22894971,1
86146945,61486145,1
17624685,15658592,1
64891949,76134545,1
36758987,74938837,1
52263925,84268155,1
59259892,94617051,1
47115585,24268406,1
80020422,85845923,1
45583875,62368315,1
12085535,65992894,1
37927610,68933016,1
48124573,85554698,1
36256107,56230100,1
53356565,67400365,1
96712384,97573369,1
2101868,37083729,1
95715112,71562627,1
26736430,85704324,1
8289216,72164444,1
3079056,76444235,1
50278024,51544284,1
43570042,34387261,1
46030392,84465814,1
56768821,34592082,1
27426123,77650984,1
56865642,62130250,1
70351063,24345418,1
87245644,34486610,1
42299605,77379583,1
17869090,70896286,1
1347389,84442012,1
12450038,21599943,1
48742674,90893220,1
37325141,78361157,1
56865642,25304065,1
22804415,48678537,1
51105243,71212847,1
45034536,33209790,1
6744526,51652697,1
47811018,88914408,1
42893889,39990303,1
53303867,52684200,1
72581605,71725022,1
50323139,22352677,1
60038145,85344876,1
28556391,49950424,1
27880636,60334696,1
87622461,59769828,1
23918330,85394877,1
39074175,65724315,1
68367216,98767698,1
88914408,66752971,1
35529221,46015351,1
57215167,81356938,1
56839222,71989322,1
