ltable_id,rtable_id,label,cluster_id_left,cluster_id_right,is_hard_negative,pair_id
92299108,2555924,0,21809,900968,True,92299108#2555924
8832468,25271080,0,1090670,1808651,False,8832468#25271080
76317783,35559798,0,717069,685416,False,76317783#35559798
88398980,16819736,0,565142,2008617,False,88398980#16819736
32239506,25431697,0,5409130,4060886,True,32239506#25431697
92484431,8414728,0,683214,1252906,True,92484431#8414728
75738906,11178569,0,1889634,709380,True,75738906#11178569
27166337,52762800,0,1476532,53163,False,27166337#52762800
92066057,82955251,0,779562,1313785,True,92066057#82955251
27959798,93548558,0,717069,1497038,True,27959798#93548558
15081806,27785978,0,28019,78575500,False,15081806#27785978
14296399,51157325,0,3775297,199460,True,14296399#51157325
26301462,77599909,0,704991,279041,True,26301462#77599909
49320553,54001501,0,686177,149318,True,49320553#54001501
16234409,84668470,0,1284659,1978071,True,16234409#84668470
60533154,76957532,0,709380,1312939,True,60533154#76957532
94053979,10496,0,895823,163499,False,94053979#10496
8343900,51899127,0,5673093,2148042,True,8343900#51899127
1303912,95532475,0,1808651,310518,True,1303912#95532475
35424032,47336087,0,1312939,709380,True,35424032#47336087
71009867,87861148,0,3775297,279005,True,71009867#87861148
32308545,74722865,0,149318,236410,True,32308545#74722865
688058,43189520,0,1409979,683214,True,688058#43189520
82955251,56801330,0,1313785,443612,True,82955251#56801330
93836358,5072023,0,394619,738794,True,93836358#5072023
71957793,87259085,0,394619,1366684,True,71957793#87259085
54001501,27988700,0,149318,1132050,True,54001501#27988700
8499589,64708117,0,48610,3851409,True,8499589#64708117
94218842,17912410,0,4560116,764656,True,94218842#17912410
98849797,68159,0,980563,1794890,False,98849797#68159
34388814,22501265,0,300521,1457721,True,34388814#22501265
8414728,57337098,0,1252906,149318,True,8414728#57337098
67076258,59314991,0,3553607,2268487,True,67076258#59314991
74461011,53837571,0,355445,1196850,True,74461011#53837571
12176070,83319646,0,2694265,764656,False,12176070#83319646
82955251,5495153,0,1313785,516888,False,82955251#5495153
28656579,90040742,0,75956,393711,True,28656579#90040742
25657556,38885854,0,3844417,27649829,True,25657556#38885854
26786850,77020269,0,48610,3851409,True,26786850#77020269
48989132,49605449,0,4560116,408446,True,48989132#49605449
38785326,53451198,0,399319,279895,True,38785326#53451198
33365078,77020269,0,667096,3851409,True,33365078#77020269
5105245,17912410,0,323596,764656,True,5105245#17912410
3335799,27244975,0,779562,3846144,True,3335799#27244975
82858473,32239506,0,27649829,5409130,True,82858473#32239506
16234409,25409167,0,1284659,1978071,True,16234409#25409167
8414728,49517221,0,1252906,122031,True,8414728#49517221
52438681,47317909,0,1457721,1813263,True,52438681#47317909
23053126,43481409,0,1385673,279005,False,23053126#43481409
78989521,43780660,0,472648,5673093,True,78989521#43780660
13938844,29553137,0,509638,387671,True,13938844#29553137
67248157,77819823,0,319607,2224600,True,67248157#77819823
35619035,57082229,0,2395112,183681,True,35619035#57082229
41704902,25025467,0,28019,729259,False,41704902#25025467
18331466,18584546,0,1423051,708269,True,18331466#18584546
11528260,45890903,0,595102,2008617,True,11528260#45890903
61976083,61966290,0,5712817,408446,True,61976083#61966290
8414728,51544284,0,1252906,122031,True,8414728#51544284
40521037,20152457,0,6140563,2039173,True,40521037#20152457
13887167,36118110,0,1671509,4045323,True,13887167#36118110
5137860,97987485,0,323596,4560116,True,5137860#97987485
98849797,34402785,0,980563,26458599,True,98849797#34402785
69301098,13825027,0,26458599,1223297,False,69301098#13825027
12389785,45946412,0,319607,729259,True,12389785#45946412
48989132,84071723,0,4560116,1610496,False,48989132#84071723
74521759,12843578,0,2268487,1059522,True,74521759#12843578
24818262,15267149,0,167983,91557,False,24818262#15267149
19697930,35583855,0,3747560,199460,True,19697930#35583855
35737919,11409646,0,91172,971833,True,35737919#11409646
1336630,38919022,0,717069,264505,True,1336630#38919022
97634734,80103776,0,264505,509638,True,97634734#80103776
12541827,27843837,0,2427670,549556,True,12541827#27843837
2555924,73325934,0,900968,75956,True,2555924#73325934
55268831,44002674,0,509638,1068570,True,55268831#44002674
88773659,8921862,0,1457721,565142,True,88773659#8921862
38885854,77183081,0,27649829,1659308,True,38885854#77183081
80927616,54922098,0,443612,779562,True,80927616#54922098
96388018,24681395,0,443612,310518,True,96388018#24681395
27959798,81137394,0,717069,643961,True,27959798#81137394
85173141,41944826,0,1457721,300521,True,85173141#41944826
57322751,19248199,0,192122,280415,True,57322751#19248199
36469366,33133828,0,3656260,394619,True,36469366#33133828
74461011,93505865,0,355445,1196850,True,74461011#93505865
10937592,77969198,0,91557,2132160,True,10937592#77969198
59314991,21426091,0,2268487,5568458,True,59314991#21426091
55471505,20203772,0,28019,717069,True,55471505#20203772
85344876,61195551,0,1978071,2267064,True,85344876#61195551
63623853,10496,0,1542544,163499,True,63623853#10496
27449862,21120329,0,52358297,1659308,True,27449862#21120329
35410623,21223802,0,48610,740038,True,35410623#21223802
50258288,67275979,0,532781,764656,False,50258288#67275979
97168711,14628836,0,254664,1649038,True,97168711#14628836
24625263,11178569,0,719046,709380,True,24625263#11178569
64191392,51544284,0,1423051,122031,True,64191392#51544284
34402785,11348911,0,26458599,78575500,True,34402785#11348911
46246978,43876521,0,1374090,165928,True,46246978#43876521
64536135,86538540,0,28399,4045323,True,64536135#86538540
66582202,11763693,0,183681,3692108,False,66582202#11763693
90625197,26237955,0,580471,137095,True,90625197#26237955
38344216,50944416,0,861125,155934,True,38344216#50944416
31420404,21120329,0,2193117,1659308,True,31420404#21120329
64029523,57660486,0,5836450,1292504,True,64029523#57660486
75997111,22194288,0,1366684,1764013,True,75997111#22194288
45946412,70403624,0,729259,627344,True,45946412#70403624
43951434,64715021,0,1423051,708269,True,43951434#64715021
29478614,23599545,0,456079,3100816,False,29478614#23599545
57322751,56383083,0,192122,443612,False,57322751#56383083
16934958,84071723,0,1366684,1610496,True,16934958#84071723
63713898,74461011,0,643961,355445,True,63713898#74461011
88855243,43522170,0,686147,2533164,True,88855243#43522170
101843,3133021,0,2008617,580471,True,101843#3133021
7897927,75462645,0,3692108,1571647,True,7897927#75462645
18117051,10548789,0,91557,1980656,True,18117051#10548789
32308545,46809516,0,149318,24792,True,32308545#46809516
11858288,47182346,0,76491423,666306,True,11858288#47182346
14296399,71290070,0,3775297,199460,True,14296399#71290070
39924028,1970598,0,394619,1366684,True,39924028#1970598
23802255,7736538,0,1476532,1709252,True,23802255#7736538
1970598,67021731,0,1366684,980563,False,1970598#67021731
76317783,67925279,0,717069,643961,True,76317783#67925279
22501265,10718715,0,1457721,1118780,True,22501265#10718715
55268831,29553137,0,509638,387671,True,55268831#29553137
89102922,38919022,0,2132160,264505,False,89102922#38919022
97987485,90603941,0,4560116,5712817,True,97987485#90603941
47613152,33972604,0,3775297,603762,True,47613152#33972604
69817830,18331466,0,1069672,1423051,True,69817830#18331466
41234714,45880639,0,1542544,6665678,True,41234714#45880639
27426123,2555924,0,704991,900968,True,27426123#2555924
16934958,39417365,0,1366684,1764013,True,16934958#39417365
1303912,23327520,0,1808651,310518,True,1303912#23327520
82515987,34532774,0,60449185,1610496,True,82515987#34532774
25446597,33133828,0,1366684,394619,True,25446597#33133828
26280964,24224044,0,1382225,1054843,True,26280964#24224044
12187600,55031719,0,4275566,183681,False,12187600#55031719
57741488,23327520,0,730377,310518,True,57741488#23327520
40990575,20467137,0,140469,195552,True,40990575#20467137
74908666,15891845,0,1889634,580471,True,74908666#15891845
30293166,24580765,0,667096,3851409,True,30293166#24580765
43780660,43405231,0,5673093,1524442,True,43780660#43405231
78504458,92484431,0,429252,683214,True,78504458#92484431
26301462,26736430,0,704991,393711,True,26301462#26736430
12541827,90497961,0,2427670,758825,False,12541827#90497961
80876204,57255527,0,2961644,1382225,True,80876204#57255527
54829738,61976083,0,764656,5712817,True,54829738#61976083
26502310,81920536,0,2008617,1013997,True,26502310#81920536
88810551,10306853,0,704991,2628369,True,88810551#10306853
26502310,53261401,0,2008617,1249448,True,26502310#53261401
37587100,32701286,0,2008617,719046,True,37587100#32701286
45840265,6612505,0,1542544,1794890,True,45840265#6612505
13216102,98554509,0,157548,1313785,False,13216102#98554509
27785978,69475906,0,78575500,60449185,True,27785978#69475906
75462645,53660770,0,1571647,399319,True,75462645#53660770
7726595,20203772,0,195552,717069,True,7726595#20203772
18117051,8832468,0,91557,1090670,False,18117051#8832468
63984980,21232394,0,182172,192208,True,63984980#21232394
7788881,47282882,0,350645,1054843,False,7788881#47282882
63928436,53660770,0,613888,399319,True,63928436#53660770
28656579,26736430,0,75956,393711,True,28656579#26736430
57337098,82676601,0,149318,683214,True,57337098#82676601
27785978,40336134,0,78575500,76491423,True,27785978#40336134
18331466,24052138,0,1423051,28399,True,18331466#24052138
4537109,19480396,0,580471,1013997,True,4537109#19480396
80489256,41987114,0,327381,3851409,False,80489256#41987114
76317783,53837571,0,717069,1196850,True,76317783#53837571
75997111,74122796,0,1366684,786291,False,75997111#74122796
11685383,82803590,0,1084991,319607,True,11685383#82803590
2952392,6033957,0,643961,213319,True,2952392#6033957
49605449,5137860,0,408446,323596,True,49605449#5137860
64708117,33365078,0,3851409,667096,True,64708117#33365078
32931015,88810551,0,2161920,704991,True,32931015#88810551
27304959,31531912,0,1659308,27649829,True,27304959#31531912
1303912,71490927,0,1808651,465235,False,1303912#71490927
36295476,67358569,0,456079,595102,False,36295476#67358569
8414728,43189520,0,1252906,683214,True,8414728#43189520
23007161,92066057,0,833964,779562,True,23007161#92066057
81069691,93507880,0,2148042,5673093,True,81069691#93507880
18456007,46652889,0,3656260,1366684,True,18456007#46652889
83448526,42728611,0,643961,254664,True,83448526#42728611
66123367,53519314,0,900968,75956,True,66123367#53519314
71416766,8114507,0,580471,595102,True,71416766#8114507
60038145,65254932,0,1978071,1284659,True,60038145#65254932
92817369,71471222,0,165928,1374090,True,92817369#71471222
50920560,43685668,0,1423051,192208,False,50920560#43685668
66778692,63623853,0,163499,1542544,True,66778692#63623853
37955791,97168711,0,1196850,254664,True,37955791#97168711
55185097,3420227,0,499316,580471,True,55185097#3420227
95781094,18008419,0,1808651,2442999,True,95781094#18008419
46441935,52165787,0,509638,556904,False,46441935#52165787
26237955,15891845,0,137095,580471,True,26237955#15891845
98423908,1970598,0,93315,1366684,True,98423908#1970598
43685668,77410412,0,192208,1138411,True,43685668#77410412
38238728,24561369,0,5313,2533164,True,38238728#24561369
17912410,5137860,0,764656,323596,True,17912410#5137860
27304959,27166337,0,1659308,1476532,True,27304959#27166337
9359255,43975151,0,125058,2008617,True,9359255#43975151
1821257,19906097,0,738794,1366684,True,1821257#19906097
68933016,31588977,0,1336313,3034024,True,68933016#31588977
17813216,27976942,0,1118780,1457721,True,17813216#27976942
78504454,8414728,0,122031,1252906,True,78504454#8414728
5137860,67275979,0,323596,764656,True,5137860#67275979
77094922,30102088,0,163499,5836450,True,77094922#30102088
85385063,45946412,0,275948,729259,True,85385063#45946412
84875057,43780660,0,2861749,5673093,False,84875057#43780660
53641305,17912410,0,4560116,764656,True,53641305#17912410
30141859,68658257,0,275948,1702430,True,30141859#68658257
70349654,72558082,0,93315,1764013,True,70349654#72558082
41987114,33365078,0,3851409,667096,True,41987114#33365078
92782071,35559798,0,75956,685416,True,92782071#35559798
58076544,11763693,0,399319,3692108,True,58076544#11763693
25440891,1970598,0,104011,1366684,True,25440891#1970598
28656579,75372170,0,75956,704991,True,28656579#75372170
4353010,88810551,0,532781,704991,True,4353010#88810551
34402785,69475906,0,26458599,60449185,True,34402785#69475906
63241419,52988990,0,1313785,1292504,False,63241419#52988990
75738906,10937592,0,1889634,91557,True,75738906#10937592
15787372,73117853,0,1336313,2507918,False,15787372#73117853
35827024,14519075,0,32010,900968,False,35827024#14519075
80867192,59459274,0,1297798,165928,True,80867192#59459274
36118110,69817830,0,4045323,1069672,True,36118110#69817830
65569829,68658257,0,1084991,1702430,True,65569829#68658257
8633082,47948274,0,182432,149318,True,8633082#47948274
92782071,74819288,0,75956,2628369,True,92782071#74819288
41485546,46627365,0,643961,717069,True,41485546#46627365
11291424,20203772,0,267024,717069,True,11291424#20203772
51459919,76317783,0,75807,717069,True,51459919#76317783
16060009,32308545,0,2268487,149318,False,16060009#32308545
88727182,97987485,0,195552,4560116,False,88727182#97987485
23777098,4537109,0,2008617,580471,True,23777098#4537109
19947396,48567372,0,91557,413734,False,19947396#48567372
920276,26786850,0,627344,48610,True,920276#26786850
25593960,45946412,0,1631327,729259,True,25593960#45946412
18649931,12959047,0,46857262,76491423,True,18649931#12959047
47282882,15891845,0,1054843,580471,True,47282882#15891845
3789207,3957020,0,2961644,2039173,True,3789207#3957020
92782071,52487903,0,75956,1132050,False,92782071#52487903
81351830,17912410,0,323596,764656,True,81351830#17912410
31420404,38885854,0,2193117,27649829,True,31420404#38885854
54181907,65655694,0,1980656,717069,True,54181907#65655694
47146148,46246978,0,1457721,1374090,True,47146148#46246978
3789207,88829158,0,2961644,161548,False,3789207#88829158
21223802,23327520,0,740038,310518,False,21223802#23327520
53641305,5105245,0,4560116,323596,True,53641305#5105245
28603694,51772344,0,779562,310518,True,28603694#51772344
57937744,67556867,0,165928,1374090,True,57937744#67556867
7972852,77380292,0,310518,1313785,True,7972852#77380292
29553137,11409646,0,387671,971833,True,29553137#11409646
80876204,6972787,0,2961644,2039173,True,80876204#6972787
34387943,32979461,0,1313785,1856741,False,34387943#32979461
38919022,544991,0,264505,387671,True,38919022#544991
77380292,89940086,0,1313785,443612,True,77380292#89940086
31740181,27988700,0,155934,1132050,True,31740181#27988700
19056011,47070583,0,2427670,854253,True,19056011#47070583
61794834,46652889,0,93315,1366684,True,61794834#46652889
20152457,89814977,0,2039173,2268487,True,20152457#89814977
35583855,87572356,0,199460,3747560,True,35583855#87572356
69398766,64692163,0,46857262,78575500,True,69398766#64692163
30293166,96915118,0,667096,48610,False,30293166#96915118
53641305,71855539,0,4560116,295197,True,53641305#71855539
71957793,98423908,0,394619,93315,True,71957793#98423908
84528711,90806148,0,1476532,2193117,True,84528711#90806148
35583855,79788718,0,199460,3747560,True,35583855#79788718
77650984,22501265,0,704991,1457721,False,77650984#22501265
23215629,74646858,0,580471,2008617,True,23215629#74646858
42728611,2952392,0,254664,643961,True,42728611#2952392
43876521,47336087,0,165928,709380,True,43876521#47336087
78504449,81212084,0,1252906,56750,True,78504449#81212084
60624891,16154426,0,580471,1439932,False,60624891#16154426
33972604,14296399,0,603762,3775297,True,33972604#14296399
22992322,24052138,0,1336313,28399,True,22992322#24052138
72125402,47146148,0,180905,1457721,False,72125402#47146148
69398766,16818496,0,46857262,78575500,True,69398766#16818496
41485546,33326628,0,643961,75807,True,41485546#33326628
42210935,57083116,0,4325250,1659308,False,42210935#57083116
87259085,65110774,0,1366684,1764013,True,87259085#65110774
82640108,50915848,0,5836450,163499,True,82640108#50915848
41902860,10297758,0,310518,443612,True,41902860#10297758
22916591,36067895,0,603762,3747560,True,22916591#36067895
47784049,20847407,0,1084991,1702430,True,47784049#20847407
26786850,64708117,0,48610,3851409,True,26786850#64708117
26237955,4537109,0,137095,580471,True,26237955#4537109
34388814,47146148,0,300521,1457721,True,34388814#47146148
21120329,81954319,0,1659308,565142,False,21120329#81954319
74306627,10557104,0,779562,4249975,True,74306627#10557104
28656579,31585097,0,75956,900968,True,28656579#31585097
66814149,53519314,0,704991,75956,True,66814149#53519314
38238728,45798790,0,5313,192208,True,38238728#45798790
88343994,3335799,0,1808651,779562,True,88343994#3335799
45849101,68803537,0,280415,2922868,True,45849101#68803537
64581979,38785326,0,4656590,399319,True,64581979#38785326
32155362,3789207,0,114602,2961644,True,32155362#3789207
36484207,91698192,0,404077,900968,True,36484207#91698192
62578226,45759535,0,5712817,607611,False,62578226#45759535
70535488,24224044,0,53163,1054843,True,70535488#24224044
34388814,46246978,0,300521,1374090,True,34388814#46246978
416796,84459988,0,57147200,76491423,True,416796#84459988
79788718,47613152,0,3747560,3775297,True,79788718#47613152
48035811,64692163,0,1307351,78575500,False,48035811#64692163
10484796,67064392,0,53163,1808651,False,10484796#67064392
35424032,69366044,0,1312939,709380,True,35424032#69366044
5494884,76317783,0,28019,717069,True,5494884#76317783
10999896,18331466,0,708269,1423051,True,10999896#18331466
2687477,51544284,0,1558854,122031,False,2687477#51544284
4358136,80876204,0,758825,2961644,True,4358136#80876204
58755004,82325558,0,1196850,943488,False,58755004#82325558
82955251,32220000,0,1313785,443612,True,82955251#32220000
63672266,47948274,0,1915191,149318,True,63672266#47948274
94106554,80876204,0,3656260,2961644,True,94106554#80876204
2952392,79219518,0,643961,1252792,True,2952392#79219518
35328167,22050570,0,1284659,2267064,True,35328167#22050570
51785841,60121656,0,3656260,394619,True,51785841#60121656
24802094,43975151,0,2427670,2008617,True,24802094#43975151
66740059,66123367,0,1929047,900968,True,66740059#66123367
2952392,27959798,0,643961,717069,True,2952392#27959798
38919022,55268831,0,264505,509638,True,38919022#55268831
22992322,18331466,0,1336313,1423051,True,22992322#18331466
45849101,1017836,0,280415,1978071,True,45849101#1017836
34404615,45946412,0,275948,729259,True,34404615#45946412
30293166,24561369,0,667096,2533164,True,30293166#24561369
50810315,96691496,0,60449185,1695227,True,50810315#96691496
77338417,50044368,0,93315,854253,True,77338417#50044368
11708101,24147862,0,1312939,709380,True,11708101#24147862
28556362,39417365,0,645102,1764013,True,28556362#39417365
15678457,93719352,0,79866,254664,True,15678457#93719352
8499589,87281733,0,48610,1223297,False,8499589#87281733
76471667,83274921,0,97189,2427670,True,76471667#83274921
75997111,70349654,0,1366684,93315,True,75997111#70349654
26301462,97657130,0,704991,2161920,True,26301462#97657130
30102088,55031719,0,5836450,183681,True,30102088#55031719
18785308,7972852,0,1877306,310518,False,18785308#7972852
97165175,46809516,0,1203171,24792,True,97165175#46809516
77094922,68159,0,163499,1794890,True,77094922#68159
78863801,12959047,0,1994510,76491423,True,78863801#12959047
12615558,92484431,0,1252906,683214,True,12615558#92484431
2555924,95707907,0,900968,75956,True,2555924#95707907
50810315,15880732,0,60449185,1453810,True,50810315#15880732
78504449,46918,0,1252906,161548,False,78504449#46918
14418390,18693009,0,1284659,2267064,True,14418390#18693009
28603694,95781094,0,779562,1808651,True,28603694#95781094
84528711,82858473,0,1476532,27649829,True,84528711#82858473
58702611,62422382,0,107440,5135259,False,58702611#62422382
86176880,44767931,0,393711,730377,True,86176880#44767931
70733904,66123367,0,2507918,900968,True,70733904#66123367
18130795,43789069,0,320546,2193117,False,18130795#43789069
21605422,31147017,0,1808651,1313785,True,21605422#31147017
92484431,63897872,0,683214,1252906,True,92484431#63897872
3447561,35648851,0,1496586,275948,True,3447561#35648851
1515409,85223368,0,1659308,137125,True,1515409#85223368
48649091,67358569,0,2008617,595102,True,48649091#67358569
27976942,52624465,0,1457721,1856741,False,27976942#52624465
93505865,35873746,0,1196850,1157842,True,93505865#35873746
93725418,45759307,0,1496586,627344,True,93725418#45759307
79616204,51772344,0,1482775,310518,True,79616204#51772344
19480396,68830291,0,1013997,580471,True,19480396#68830291
85207636,22770211,0,500837,709380,True,85207636#22770211
17602380,8343900,0,57147200,5673093,False,17602380#8343900
79788718,22916591,0,3747560,603762,True,79788718#22916591
53951521,39924028,0,327381,394619,False,53951521#39924028
28608094,92728924,0,643961,1669570,True,28608094#92728924
15787372,90921158,0,1336313,1671509,True,15787372#90921158
37587100,94218842,0,2008617,4560116,True,37587100#94218842
8298432,71442235,0,971833,3034024,False,8298432#71442235
54292533,13938844,0,215872,509638,False,54292533#13938844
23767510,67064392,0,779562,1808651,True,23767510#67064392
57552465,28948362,0,139209,717069,True,57552465#28948362
27463855,36489594,0,155934,359727,True,27463855#36489594
57337098,60641225,0,149318,1252906,True,57337098#60641225
63928436,27468857,0,613888,779562,True,63928436#27468857
29478614,97634734,0,456079,264505,True,29478614#97634734
12959047,56475885,0,76491423,57147200,True,12959047#56475885
32867763,77020269,0,2533164,3851409,True,32867763#77020269
67028945,49517221,0,24792,122031,True,67028945#49517221
81054672,47336087,0,1439932,709380,True,81054672#47336087
31585097,26736430,0,900968,393711,True,31585097#26736430
81920536,23215629,0,1013997,580471,True,81920536#23215629
71951116,82583255,0,760884,155934,True,71951116#82583255
83319646,27880636,0,764656,980563,True,83319646#27880636
18845879,94048357,0,408446,3100816,True,18845879#94048357
27959798,7726595,0,717069,195552,True,27959798#7726595
34388814,87426005,0,300521,1118780,True,34388814#87426005
27166337,51520804,0,1476532,2193117,True,27166337#51520804
27700752,4537109,0,137095,580471,True,27700752#4537109
17116014,92484431,0,233795,683214,False,17116014#92484431
61195551,35328167,0,2267064,1284659,True,61195551#35328167
45849101,61195551,0,280415,2267064,True,45849101#61195551
51157325,85033463,0,199460,352020,False,51157325#85033463
35648851,28044413,0,275948,1702430,True,35648851#28044413
6972787,2701835,0,2039173,5568458,True,6972787#2701835
64181180,29553137,0,456079,387671,True,64181180#29553137
90921158,64191392,0,1671509,1423051,True,90921158#64191392
67556867,52438681,0,1374090,1457721,True,67556867#52438681
46246978,22501265,0,1374090,1457721,True,46246978#22501265
19778721,93836358,0,3656260,394619,True,19778721#93836358
49605449,62274139,0,408446,800940,False,49605449#62274139
32239506,43789069,0,5409130,2193117,True,32239506#43789069
45439666,47613152,0,603762,3775297,True,45439666#47613152
86176880,73325934,0,393711,75956,True,86176880#73325934
77380292,98718043,0,1313785,949458,True,77380292#98718043
90040742,50532201,0,393711,2161920,True,90040742#50532201
51520804,30102415,0,2193117,27649829,True,51520804#30102415
28948362,93978472,0,717069,79866,True,28948362#93978472
62898389,32239506,0,27477,5409130,False,62898389#32239506
19778721,79586304,0,3656260,2268487,True,19778721#79586304
92318972,90625197,0,1600396,580471,True,92318972#90625197
3598671,5137860,0,408446,323596,True,3598671#5137860
8414728,32413380,0,1252906,2603630,False,8414728#32413380
10152715,87259085,0,236410,1366684,True,10152715#87259085
5656114,46987758,0,729259,133673,False,5656114#46987758
87572356,35873746,0,3747560,1157842,False,87572356#35873746
15774916,55268831,0,264505,509638,True,15774916#55268831
68159,45840265,0,1794890,1542544,True,68159#45840265
50532201,75372170,0,2161920,704991,True,50532201#75372170
45849101,629096,0,280415,1075774,True,45849101#629096
24681395,67064392,0,310518,1808651,True,24681395#67064392
25978496,78135307,0,46857262,57147200,True,25978496#78135307
77969198,18117051,0,2132160,91557,True,77969198#18117051
74646858,29464910,0,2008617,2427670,True,74646858#29464910
28603694,19006949,0,779562,310518,True,28603694#19006949
48989132,87561830,0,4560116,764656,True,48989132#87561830
69817830,64191392,0,1069672,1423051,True,69817830#64191392
544991,55268831,0,387671,509638,True,544991#55268831
36439966,50781773,0,158919,709380,False,36439966#50781773
25025467,67248157,0,729259,319607,True,25025467#67248157
28044413,35724064,0,1702430,192122,False,28044413#35724064
77650984,14519075,0,704991,900968,True,77650984#14519075
20152457,59314991,0,2039173,2268487,True,20152457#59314991
36489594,63897872,0,359727,1252906,True,36489594#63897872
59141538,30102415,0,4060886,27649829,True,59141538#30102415
12750791,30675144,0,2492031,2961644,False,12750791#30675144
43876521,87426005,0,165928,1118780,True,43876521#87426005
32308545,60641225,0,149318,1252906,True,32308545#60641225
14601582,74254329,0,685416,580471,False,14601582#74254329
18693009,45849101,0,2267064,280415,True,18693009#45849101
1821257,95707907,0,738794,75956,False,1821257#95707907
52851091,8499589,0,5135259,48610,True,52851091#8499589
3167871,50920560,0,1069672,1423051,True,3167871#50920560
11409646,98166384,0,971833,431550,False,11409646#98166384
77969198,42480791,0,2132160,91557,True,77969198#42480791
32867763,74758635,0,2533164,667096,True,32867763#74758635
56619455,48758733,0,1857459,1808651,False,56619455#48758733
82640108,44451236,0,5836450,328043,True,82640108#44451236
3167871,98441367,0,1069672,719046,False,3167871#98441367
10937592,47431263,0,91557,4695729,True,10937592#47431263
11685383,12389785,0,1084991,319607,True,11685383#12389785
96755227,89102922,0,91557,2132160,True,96755227#89102922
77183081,82858473,0,1659308,27649829,True,77183081#82858473
96915118,74525970,0,48610,70963,True,96915118#74525970
67028945,75799899,0,24792,122031,True,67028945#75799899
71952052,22194288,0,1366684,1764013,True,71952052#22194288
31696332,95282914,0,60449185,192208,True,31696332#95282914
51241325,10718715,0,1508649,1118780,False,51241325#10718715
61195551,1017836,0,2267064,1978071,True,61195551#1017836
64181180,70349654,0,456079,93315,False,64181180#70349654
45633828,38885854,0,5409130,27649829,True,45633828#38885854
20467137,70100785,0,195552,254664,True,20467137#70100785
92120329,93978472,0,643961,79866,True,92120329#93978472
75799899,45798790,0,122031,192208,True,75799899#45798790
70291557,17000000,0,1980656,580471,True,70291557#17000000
83319646,61976083,0,764656,5712817,True,83319646#61976083
39833087,31696332,0,78575500,60449185,True,39833087#31696332
23777098,26237955,0,2008617,137095,True,23777098#26237955
82673188,10246441,0,1571647,3553607,True,82673188#10246441
37587100,26237955,0,2008617,137095,True,37587100#26237955
77020269,29716234,0,3851409,58883,True,77020269#29716234
53081061,95282914,0,140469,192208,True,53081061#95282914
206952,82515987,0,76491423,60449185,True,206952#82515987
48136792,53519314,0,704991,75956,True,48136792#53519314
50920560,82696649,0,1423051,1671509,True,50920560#82696649
27367265,31740181,0,760884,155934,True,27367265#31740181
68830291,22845347,0,580471,79238,True,68830291#22845347
43780660,35565212,0,5673093,472648,True,43780660#35565212
79669455,68731207,0,26458599,702149,False,79669455#68731207
629096,27195828,0,1075774,295197,False,629096#27195828
43789069,82858473,0,2193117,27649829,True,43789069#82858473
97374326,6972787,0,1695227,2039173,True,97374326#6972787
32931015,77650984,0,2161920,704991,True,32931015#77650984
28044413,5656114,0,1702430,729259,True,28044413#5656114
39833087,82515987,0,78575500,60449185,True,39833087#82515987
77380292,71159598,0,1313785,2848082,True,77380292#71159598
24561369,8499589,0,2533164,48610,True,24561369#8499589
60667041,60641225,0,617064,1252906,False,60667041#60641225
28948362,58755004,0,717069,1196850,True,28948362#58755004
68812834,11416702,0,971833,104011,True,68812834#11416702
41179209,13887167,0,3034024,1671509,True,41179209#13887167
47336087,19906097,0,709380,1366684,True,47336087#19906097
77094922,81284503,0,163499,796023,True,77094922#81284503
83274921,1046934,0,2427670,37091,False,83274921#1046934
3447561,5656114,0,1496586,729259,True,3447561#5656114
97906990,83152267,0,443612,9046,True,97906990#83152267
75799899,46809516,0,122031,24792,True,75799899#46809516
47200708,77492364,0,5409130,52358297,True,47200708#77492364
88440346,68933016,0,97189,1336313,False,88440346#68933016
38785326,75207075,0,399319,279895,True,38785326#75207075
30102088,41234714,0,5836450,1542544,True,30102088#41234714
17813216,66536513,0,1118780,213315,True,17813216#66536513
20456341,39924028,0,416703,394619,True,20456341#39924028
12615558,90347573,0,1252906,327381,False,12615558#90347573
68159,30102088,0,1794890,5836450,True,68159#30102088
96915118,24561369,0,48610,2533164,True,96915118#24561369
86176880,2555924,0,393711,900968,True,86176880#2555924
74722865,16934958,0,236410,1366684,False,74722865#16934958
50944416,27988700,0,155934,1132050,True,50944416#27988700
33000711,68658257,0,9046,1702430,False,33000711#68658257
789163,43789069,0,52358297,2193117,True,789163#43789069
66123367,48136792,0,900968,704991,True,66123367#48136792
6957570,82955251,0,328043,1313785,True,6957570#82955251
51544284,36118110,0,122031,4045323,True,51544284#36118110
64536135,10080614,0,28399,1764013,False,64536135#10080614
95671075,12291734,0,26458599,60449185,True,95671075#12291734
90040742,92782071,0,393711,75956,True,90040742#92782071
65110774,71957793,0,1764013,394619,True,65110774#71957793
27785978,206952,0,78575500,76491423,True,27785978#206952
5644553,14418390,0,280415,1284659,True,5644553#14418390
6972787,61787029,0,2039173,1857459,False,6972787#61787029
84323392,59259401,0,4560116,97189,False,84323392#59259401
50007186,61791022,0,603762,1366684,False,50007186#61791022
34388814,34446457,0,300521,1457721,True,34388814#34446457
82640108,66778692,0,5836450,163499,True,82640108#66778692
98423908,57337098,0,93315,149318,False,98423908#57337098
