id,brand,title,description,price,pricecurrency,spectablecontent,cluster_id
76343773,PARK TOOL,"PARK TOOL AWS-10, Cles hexagonales repliables, 1.5mm, 2mm, 2.5mm, 3m, 4mm, 5mm et 6mm",,14.99,CAD,,250450
78022425,,Casquette New Era NFL Green Bay Packers 9Fifty Cap,,3.99E1,EUR,,57151063
62569432,,"Sandisk Extreme Pro 128GB SDXC UHS-I Class 10 U3/V30 Card, 170MB/s read & 90MB/s write speeds",,79.99,CAD,,394243
64511013,,Swiss Military Hanowa FLAGSHIP 06-5161.2.04.003 Herrenuhr,,"378,00 лв",BGN,,2682919
68689972,Cooler Master,Cooler Master MasterBox TD500 ARGB Mesh ATX Case Black TG MCB-D500D-KGNN-S01 | PCByte,Motherboard Support: E-ATX/SSI CEB/ATX/Micro-ATX/Mini-ITXTempered Glass Side PanelExpansion Slots: 7Drive Bays: 2x 3.5,149.0,AUD,,1497038
25782210,,Xiaomi redmi note 8 pro 6gb 128gb gris,,282.898,EUR,,201669
55076986,LaCie,LaCie LaCie Portable 500GB SSD,LaCie 500GB Portable USB 3.1 Gen 2 Type-C External SSD,129.99,USD,,391075
75087613,,Gigabyte GeForce RTX 2060 GAMING OC PRO 6G,"GeForce RTX 2060 GAMING OC PRO 6G, GeForce RTX 2060, 6 GB, GDDR6, 192 bit, 7680 x 4320 Pixeles, PCI Express x16 3.0",296.5,EUR,,2898240
60105781,,Fujifilm XF 80mm f2.8 LM OIS WR Macro Lens,"The FUJINON XF 80mm f2.8 LM OIS WR Macro Lens is the first 1.0x magnification mid-telephoto macro lens for the X Series range. The lens supports handheld shooting thanks to the powerful image stabilizer and ultra-lightweight design. Features Fujifilm's unique X-TRANS CMOS sensor. with an optical construction of 16 elements in 12 groups, including one aspherical lens, one Super ED lens, and three ED lenses, along with a Floating Focus System, this lens is capable of achieving high-quality macro shooting from close-up too far away. The lens also provides a fast and silent Auto Focus system by adopting linear motors.The exterior design is luxurious yet robust, so you can get premium feel. The aperture and focusing rings have been designed to be comfortable and easy to use. A fluorine coating has also been applied to the front lens element to repel water and dirt, further improving the toughness of the lens.",1149.00,GBP,,45636
31007137,,Lacie Portable SSD USB-C High Performance External,"Have the Luxury of Less Time. 60 seconds or less—how might you spend the rest of your day if that’s allit takes to back up high-res photos and footage? Would you capturemore? Edit more? Create more? With speeds up to 540MB/s,compatibility across Mac, Windows, USB 3.0, and USB-C, huge capacityup to 2TB, and a slim, diamond-cut design for life on the go, LaCie®Portable SSD respects your",950,MYR,,391075
91328452,,"Jabra BIZ 2400 II Mono 3-1- Mic. 82 NC, Wideband","Jabra BIZ 2400 II Mono 3-1- Mic. 82 NC, Wideband",220,NZD,,5673093
86595714,,i.Pet Cat Tree 126cm Trees Scratching Post Scratcher Tower Condo House Furniture Wood,"It is absolutely feline wonderland with our cat tree! Built to satisfy the natural instincts of your precious pet, our Cat Tree include a hosts of nooks and crannies for Tom and Tabby to have hours of fun scratching, hunting, climbing, jumping, hopping or simply lounging around. Plus, with its sisal-covered scratching posts, you can rest assured that your furniture will stay cat-free for a very long time. Not least, the tree is upholstered with a plush velvety surface for extra comfort and style. Best of all, the firm base and sturdy construction ensures that the tree remain a durable cat haven with total peace of mind for you. Can we hear a meow to that?Features Stable wooden construction Natural sisal posts and soft plush cover Multi-level design with ample play areas Sleeping cradles Unique condo design Includes scratching, perching, climbing, sleeping all in one piece Specifications: Material: Fir wood, plush cover, and sisal Height: 126m  Base dimension: 50cm x 50cm Colour: Dark grey Package Content1 xCat tree1 xAssembly kit1 x Assembly guide",115.95,AUD,,3005661
58755004,Corsair,Corsair 110R Tempered Glass Mid-Tower ATX Case,"Product InformationA SUBTLE SHOWCASEThe 110R's minimalist design ensures that your system can fit in almost any environment and displays your components through a beautiful tempered glass side panel.FLEXIBLE STORAGE OPTIONSSupports up to four drives for the storage options you need: two 2.5in trays and two combo 3.5in / 2.5in trays in a removable cage, plus a 5.25in ODD bay.STRONG COOLING POTENTIALIncludes a 120mm fan to cool your components out-of-the-box, with room for up to 5x 120mm or 3x 140mm cooling fans or multiple radiators to keep your PC cool.FULL-LENGTH PSU COVERHide your PSU and cables out of sight, making immaculate builds easier to create than ever.KEEP YOUR SYSTEM CLEANRemovable dust filters in the floor, roof and front help keep your system clean long after the build is finished.UP-FRONT CONNECTIONSA front I/O panel with two USB 3.1 Type-A ports and a combined microphone/headphone jack provides easy access to your favorite devices.Item Code: CC-9011183-WWShow more;",51.97,GBP,,1196850
42506221,ASUS,ASUS TUF GAMING X570-PLUS (AM4) (D) (90MB1180-M0EAY0),,64980,,,617064
58416896,,"Gigabyte GeForce GTX 1660 Ti OC 6G Graphics Card, 2 x WINDFORCE Fans 6GB GDDR6 192-Bit Graphics Card | GV-N166TOC-6GD","Powered by GeForce GTX 1660 Ti Integrated with 6GB GDDR6WINDFORCE 2X Cooling System with Alternate Spinning FansIntuitive Controls with AORUS Engine6GB 192-Bit GDDR61 x HDMI, 3 x DisplayPortPCI Express 3.0 x16",1254.00,AED,,1640388
59585994,Traveler's Company,Traveler's Company 001. LINED REFILL MIDORI TRAVELER'S NOTEBOOK,,3.50,GBP,,5041507
75224279,Ubiquiti,Ubiquiti UniFi 4K Ultra HD Camera,Integrates with the UniFi Protect software for powerful and flexible IP video management.,482.99,,,788533
79205401,,Crucial BX500 120GB 2.5″ SSD,"Ever wonder why your phone responds faster than your computer? It’s because your phone runs on flash memory. Add flash memory to your laptop or desktop computer with the Crucial BX500 120GB 2.5″ SSD, the easiest way to get all the speed of a new computer without the price. This SSD offers sequential read speeds of up to 540MB/s and sequential write speeds of up to 500MB/s, about 300% faster than a typical HDD.Improve PerformanceBoot up faster, load files quicker and improve overall system responsiveness for all your computing needs.Tools for Easy InstallationThis SSD comes with simple instructions, cloning software, and how-to videos to make installation easy and straightforward. Millions of people have upgraded with a Crucial SSD without a hitch.Award-Winning SupportCrucial’s expert support team has your questions covered with multiple methods of contact and an expansive community forum.3-year Limited WarrantyCrucial backs thousands of validation hours, dozens of qualification tests, and a heritage of award-winning SSDs with a 3-year limited warranty.Features:Boot up faster, load files quicker and improve overall system responsiveness300% faster than a typical hard drive540MB/s Sequential Read Speed500MB/s Sequential Write SpeedImproves battery life because it’s 45x more energy efficient than a typical hard driveMicron® 3D NAND – advancing the world’s memory and storage technology for 40 yearsAcronis® True Image™ for Crucial cloning softwareAdvanced Features:Multistep Data Integrity AlgorithmThermal MonitoringSLC Write AccelerationActive Garbage CollectionTRIM SupportSelf-Monitoring and Reporting Technology (SMART)Error Correction Code (ECC)SPECIFICATIONS:Endurance: 40TB Total Bytes Written (TBW), equal to 21GB per day for 5 yearsInterface: SATA 6.0Gb/sForm Factor: 2.5-inch internal SSDTotal Capacity: 120GBSpeeds: 540 MB/s Read, 500 MB/s WriteDensity SSD: 120GBDevice Type: Internal Solid State DriveUnit Height: 7 mmForm Factor SSD: 2.5″ (7mm)Life Expectancy (MTTF): 1.5 million hoursCompliance: FCC, UL, TUV, KCC, BSMI, VCCI, CE, WEEE, ROHS, EPEAT, Halogen Free, SATA-IO, ICESOperating Temperature: 0°C to 70°CWHAT’S IN THE BOX:Crucial BX500 120GB 3D NAND SATA 2.5″ SSD x1Acronis True Image for Crucial x1",499.0,ZAR,,744155
81912045,,TAG Heuer Formula 1 Calibre 6 Automatic Watch,Watch Case:Material: brushed steel 3 rows braceletSize (Diameter): round case 43mmWatch Dial:Type:steel alternate finishing 60 minute scale unidirectional turning bezel / black opalin dial with white flange 60 second/minute scale / Calibre 6Watch Band:Material: brushed steel 3 rows braceletClasp: brushed steel folding clasp with double safety system with diving extensionMovement:Type: AutomaticDetails: rhodium plated polished applied indexes and “12” numeral with white superluminova®Water Resistance:200,2150.00,USD,,18440534
67505927,RAM Mounts,RAM-B-408-75-1-UN7U,RAM® X-Grip® Phone Mount with RAM® Torque™ Medium Rail BasePart #: RAM-B-408-75-1-UN7UUPC: 793442951176,107.00,AUD,,3692108
48760459,Xiaomi,Xiaomi Redmi Note 8T 64GB blau o2,,267.63,EUR,,790261
19906097,,Ram Mount Double Socket Arm Long for 1 Ball,"Ram Mount Double Socket Arm Long for 1 BallThe RAM-B-201-C, long double socket arm, has a socket at both ends that accommodates 1"" ball bases. A single spring inside the arm opens the end sockets, allowing you to pivot the ball and socket connection. This socket technology allows for almost infinite adjustment and perfect viewing angles. Details:Overall Length: 6""Socket-To-Socket Length: 5.1875"" Powder Coated Marine Grade Aluminium 1"" Rubber Ball ""B"" Size ",2.899E1,GBP,,1366684
52005921,,RAM Mounts Double Socket Arm – Long,,1737.288135593220339,INR,,1366684
11543754,,Cooler Master MasterMouse MM710 Gaming Mouse,Cooler Master's MasterMouse MM710 gaming mouse launches and we put it through the usual tests to see what it's all about.,,,,3027370
59689363,,Kšiltovka New Era NFL 9Fifty Dallas Cowboys,,1012,CZK,,57151067
98077329,Western Digital,Western Digital Red 1TB 16MB SATA III (WD10JFCX),,,,,1524442
69030235,ASUS,"ASUS Prime X570-P Ryzen 3 AM4 with PCIe Gen4, Dual M.2 HDMI, SATA 6Gb/s USB 3.2 Gen 2 ATX Motherboard","ASUS Prime X570-P Ryzen 3 AM4 with PCIe Gen4, Dual M.2 HDMI, SATA 6Gb/s USB 3.2 Gen 2 ATX Motherboard",149.99,USD,,2848082
38339458,,LaCie 4TB USB Type-C Mobile Drive (Moon Silver),"TheLaCie 4TB USB 3.1 Type-C Mobile Drive (Moon Silver) is a simple-to-use drive featuring enhanced connection options that supports both USB 3.1 Gen 1 and Gen 2 connectivity. Once plugged in users benefit from the enhanced data transfer rates up to 5 Gb/s and 10 Gb/s with the included USB Type-A and Type-C cables. Other helpful features include high-resolution multimedia storage for photos and video, a diamond-cut design, and compatibility with Windows and Mac operating systems. USB 3.1 Gen 1 USB 3.1 Gen 1 features a maximum throughput of 5 Gb/s. USB 3.1 Gen 1 and USB 3.0 are synonymous. Sleek Design, Lavish Space With up to 4TB of capacity, there's room for photos, playlists, docs, and more. And with Mac, Windows, USB 3.1 Gen 2, and USB 3.0/3.1 Gen 1 compatibility, access is easy. One-click or automatic backup makes file storage smooth. More Capacity for More Memories The LaCie Mobile Drive offers up to 4TB of massive on-the-go space for everything worth storing and backing up. Even music, movies, and personal documents. There to help you is LaCie Toolkit, an easy-to-use software for one-click backups, scheduled automatic backups, and even folder mirroring across multiple devices. Keep up to 500,000 high-resolution photos. Store up to 165 hours of videos. An Ultra Compatible, Ultra-Portable Hard Drive Use the LaCie Mobile Drive with both Mac and Windows out of the box, so there's no need to reformat. It comes with a reversible USB Type-C cable for ultra-fast transfers with USB 3.1 Gen 2 or Thunderbolt 3 computers. There's also a USB 3.0/3.1 Gen 1 Type-A to USB Type-C cable for legacy laptops. Back Up, Stand Out This external hard drive features a diamond-cut design.",134.99,USD,,267024
9800934,,"MB ASUS TUF GAMING X570-PLUS AM4 4DDR4 HDMI,DP 3*PCIE Optical S/PDIF OUT, AURA, M.2 ATX",,247.23,EUR,,617064
79449686,,AirPods with Wireless Charging Case,"More magical than ever.The new AirPods — complete with Wireless Charging Case — deliver the wireless headphone experience, reimagined. Just pull them out of the case and they’re ready to use with your iPhone, Apple Watch, iPad or Mac.After a simple one-tap setup, AirPods work like magic. They’re automatically on and always connected. AirPods can even sense when they’re in your ears and pause when you take them out.To adjust the volume, change the song, make a call or even get directions, simply say “Hey Siri” and make your request. You have the freedom to wear one or both AirPods, and you can play or skip forward with a double-tap when listening to music or podcasts.Charge your AirPods quickly and easily with the Wireless Charging Case. Just set the case down on a Qi-compatible charging mat and let it charge. The LED indicator on the front of the case lets you know that your AirPods are charging. And when you’re away from a charging mat, you can use the Lightning port to charge.AirPods deliver 5 hours of listening timeand 3 hours of talk time on a single charge.And they’re made to keep up with you, thanks to a Wireless Charging Case that holds multiple charges for more than 24hours of listening time.Need a quick charge? Just 15 minutes in the case gives you 3 hours of listening timeor 2 hours of talk time.Powered by the all-new Apple H1 headphone chip, AirPods use optical sensors and motion accelerometers to detect when they’re in your ears. Whether you’re using both AirPods or just one, the H1 chip automatically routes the audio and engages the microphone. And when you’re on a call or talking to Siri, an additional speech-detecting accelerometer works with beamforming microphones to filter out external noise and focus on the sound of your voice.",2.6999E2,CAD,,1994510
66053411,,Kingston Pendrive DataTraveler 100 G3 256GB USB 3.0,,191.99,PLN,,1090670
31670057,,Johnnie Walker Red Label 70cl,"Johnnie Walker Red Label is our Pioneer Blend, the versatile one that has introduced our whisky to the world. Crafted from the four corners of Scotland, it crackles with spice and is bursting with vibrant, smoky flavours – followed by a mellow bed of vanilla, a fresh zestiness and the Johnnie Walker signature of a long, lingering, smoky finish.Johnnie Walker Red Label is now the best-selling Scotch Whisky around the globe. Perfect for parties and get-togethers, at home or going out.Take in the spark of fresh zest from elegant Speyside and Highland malts in the aromas of our classic Johnnie Walker Red Label.An exotic combination of spicy cinnamon and fresh black pepper, which crackles on the centre of your tongue.The flavours developing into a long and smoky finish – the signature of all Johnnie Walker blends.",19.95,GBP,,17572
21435377,,"SSD 120GB Crucial BX500 SATA 3 2.5\""",,24.75,EUR,,744155
82644991,,Apple MacBook Charger 60W MagSafe 2 Power Adapter - A1435 (MD565LL/A),"The MagSafe Power Adapter features a magnetic DC connector that ensures your power cable will disconnect if it experiences undue strain and helps prevent fraying or weakening of the cables over time. In addition, the magnetic DC helps guide the plug into the system for a quick and secure connection.Compatible ModelsMacBook Pro Retina 13-inch (Late 2012 to Early 2015)MacBook Air 11-inch (Mid 2012 to Early 2015)MacBook Air 13-inch (Mid 2012 to 2017)90 Day WarrantyBrand New - Bulk Packaging",47.99,USD,,609482
50986653,Sony,Sony Alpha a7R IV Mirrorless Camera - Body Only,"61.2MP BSI CMOS full-frame sensorPowerful yet easy-to-use AF tracking system10 fps burst shooting (JPEG or Compressed Raw from 12-bit readout)5.76M dot OLED viewfinder4K video from full sensor width (sub-sampled) or oversampled from roughly-Super35 crops4 or 16-shot high resolution modes (up to 240MP images for static subjects)S-Log 2, S-Log 3 and 'HLG' video modes (8-bit only",13800,SAR,,441828
5540302,,"3M - Privacy filter PF23.0W9 |28,7cm x 51cm|","3M Privacy filter PF23.0W9 |28,7cm x 51cm| (98044054330) - Typ: Skärmskydd",1831.25,SEK,,643044
49043713,,D'Addario NYXL0942 Electric Guitar Strings Super Light 09-42,"NYXL0942 is designed with super light gauges for maximum flexibility. The high carbon steel used in NYXL strings offers higher break strength, enhanced tuning stability, and accentuated mid-range frequency response.",21.99,AUD,,633686
54214061,,Kingston Canvas Select Plus 128GB microSD - With Adaptor,"Class 10 UHS-I speeds up to 100 MB/s*, Optimised for use with Android devices, Capacities up to 512 GB**, 100/85 MB/s Read/Write",17.19,GBP,,27477
39350581,,iiyama G-Master Black Hawk G2730HSU-B1,,168.00,EUR,,1148274
45111109,Shimano,Shimano PD-M820 Saint Pedals,"Better grip when not stepped-inTarget weight : 568g (target weight)Wider contact area4 adjustable pins height on each platform2.5mm, 1.85mm or no pinsLower stack height and less chance of hitting the obstaclesThinner pedal bodyMore stability in combination with AM shoes",159.99,USD,,295339
95806145,Western Digital,Western Digital HDD WD Purple™ 1TB -3.5inch - 64MB - SATA3,"1TB, 8.89 cm (3.5"") , SATA 6Gb/s, 5400 RPM",60.95,EUR,,324185
62911,SanDisk,SanDisk 1067x 128GB Extreme Pro CF Memory Card (160MB/s),"The SanDisk 128GB Extreme Pro CompactFlash Memory Card features data read speeds of up to 160MB/s and write speeds up to 150MB/s. VPG-65 certified, which supports full HD and 4K video - offers sustained data write speeds of 65MB/s ensuring a smooth flow of data keeping video streams crisp and clean.",3795.00,ZAR,,1369273
78690524,,Super Ubiquinol CoQ10 with Enhanced Mitochondrial Support™,"Super Ubiquinol CoQ10 with Enhanced Mitochondrial Support™ is formulated with ubiquinol, a highly bioavailable form of coenzyme Q10 nutrient, and augmented with the adaptogen PrimaVie® shilajit, clinically shown to further increase CoQ10 absorption, promote cardiovascular health, and help restore youthful cellular energy. Benefits at a Glance:Ubiquinol CoQ10 absorbs up to 8 times better than ubiquinone CoQ10Promotes cellular energy production in heart, brain and muscle tissueProvides superior cardiovascular and antioxidant supportPrimaVie® shilajit enhances mitochondrial CoQ10 absorptionCoQ10 for heart health and cellular energyCoQ10 (or coenzyme Q10) is an essential nutrient your body requires for healthy mitochondrial function, a process that produces body energy at the cellular level.1 Because of this, it makes sense that CoQ10 is concentrated in high-energy organs such as your brain,2 liver, kidneys, and (most importantly) your heart.3,4CoQ10 also has powerful antioxidant properties, protecting important proteins5 and mitochondrial DNA6 from oxidative damage.1 Unfortunately, CoQ10 levels in your body deplete over time.Improved bioavailability: ubiquinol and shilajitThe traditional form of CoQ10, ubiquinone, is difficult for the body to absorb. But another form, ubiquinol, has been shown to absorb up to 8 times greater than ubiquinone. That’s why Life Extension offers a highly bioavailable form of ubiquinol CoQ10 in a patented delivery system with superior absorption levels.11Shilajit enhances CoQ10 effectivenessPrimaVie® shilajit is an adaptogen shown to promote mitochondrial metabolism, helping mitochondria convert fats and sugars into ATP — the main source of cellular energy.12-17 When combined with ubiquinol CoQ10, it has been clinically shown to double levels of CoQ10 in the mitochondria.18 Shilajit prolongs CoQ10’s efficacy at the cellular level by stabilizing it in its ubiquinol form19,20 and facilitates greater cellular energy output by improving delivery of CoQ10 into the mitochondria.12-17In middle-aged mice, ubiquinol was up to 40% more effective at slowing measurements of aging compared to ubiquinone.21 In another preliminary study in mice, the combination of CoQ10 and shilajit produced a 56% increase in cellular energy production in the brain — 40% better than CoQ10 alone. Muscle tissue saw a 144% increase, which was 27% better than with CoQ10 by itself.22Breakthrough longevity and cellular energy formulaResearch supports the value of this unique combination of ubiquinol CoQ10 and shilajit. That’s why we’ve created Super Ubiquinol CoQ10 with Enhanced Mitochondrial Support™, to create a powerful synergy that supports heart health and youthful cellular energy production better than CoQ10 alone.For younger consumers or people with no known heart health issues, we recommend a daily CoQ10 supplement with at least 100 mg of ultra-absorbable ubiquinol CoQ10. For older customers or those with heart health concerns, we recommend 200 mg of ubiquinol CoQ10 per day. We also offer 50 mg CoQ10 supplements for those who wish to take a lower dose or who wish to spread their CoQ10 intake throughout the day. This supplement contains 200 mg of ubiquinol CoQ10 per softgel.Ratings based on results of the 2019 ConsumerLab.com Survey of Supplement Users. www.consumerlab.com/survey2019.Supplement FactsServing Size 1 softgelAmount Per ServingCalories10Calories from Fat10Total Fat1 gUbiquinol (as Kaneka Ubiquinol™)200 mgPrimaVie® Shilajit fulvic acid complex200 mgOther ingredients: sunflower oil, gelatin, glycerin, beeswax, purified water, annatto color.Non-GMOPrimaVie® is a registered trademark of Natreon, Inc. Q+®, Kaneka Ubiquinol™, and the quality seal™ are registered or pending trademarks of Kaneka Corp.Dosage and UseTake one (1) softgel with food daily, or as recommended by a healthcare practitioner.WarningsKEEP OUT OF REACH OF CHILDRENDO NOT EXCEED RECOMMENDED DOSEDo not purchase if outer seal is broken or damaged.When using nutritional supplements, please consult with your physician if you are undergoing treatment for a medical condition or if you are pregnant or lactating.To report a serious adverse event or obtain product information, contact 1-866-280-2852.Dosage and UseTake one (1) softgel with food daily, or as recommended by a healthcare practitioner.These statements have not been evaluated by the Food and Drug Administration.These products are not intended to diagnose, treat, cure, or prevent any disease.This product is not for use by or sale to persons under the age of 18. This product should be used only as directed on the label. It should not be used if you are pregnant or nursing. Consult with a physician before use if you have a serious medical condition or use prescription medications. A Doctor's advice should be sought before using this and any supplemental dietary product. All trademarks and copyrights are property of their respective owners and are not affiliated with nor do they endorse this product. These statements have not been evaluated by the FDA. This product is not intended to diagnose, treat, cure or prevent any disease. Individual weight loss results will vary. By using this site, you agree to follow the Privacy Policy and all Terms & Conditions printed on this site. Void Where Prohibited by Law.",39.83,USD,,4595776
60960835,,Microsoft Wireless 900 Desktop (PT03-00027) (Warranty 3years with Microsoft 800101365),Warranty : 3 Years with Microsoft,69.00,SGD,,610367
15194153,Ubiquiti,Ubiquiti UniFi AC High Density 5-pack (UAP-AC-HD-5),"UniFi AC High Density 5-pack, UBIQUITI, MU‑MIMO Technology, 2.4GHz Radio Rate - 800 Mbps, 5GHz Radio Rate - 1733 Mbps",1316.7400,USD,,980563
97174200,SRAM,Road Disc Sintered Brake Pads,Original equipment pads for no-compromise disc brake performance. - Pad Shape Number: 37,24.99,USD,,188533
98367102,https://www.leadersystems.com.au/Images/NWTL-EAP225-OUTDOOR.jpg,TP-Link EAP225-Outdoor Omada AC1200 1200Mbps Wireless MU-MIMO Gigabit Indoor/Outdoor Access Point Passive PoE Weatherproof High Gain Long Range antena,TP-Link EAP225-Outdoor Omada AC1200 1200Mbps Wireless MU-MIMO Gigabit Indoor/Outdoor Access Point...,139.0,AUD,,6665678
19414126,,SRAM CASSETTE CS XG-1195 11SPD 10-42T,"DESCRIPTIONBoasting a range of 10- to 42-teeth, the 11-speed X-DOME™ gives you total freedom while keeping the steps even. And, combined with the XD™ driver body, it connects to the wheel like nothing before.MODEL IDCS-XG-1195-A1FEATURESXD™ driver body creates more stable hub connection Wide 10-42t gear range-a perfect fit for any ride Optimized gear steps across entire range Open design aids in mud clearance Unique finish for high durabilityTECHNOLOGYJET™With durable JET™ black finish, the cassette looks as tough as it performs—ride after ride. JET™ finish provides a higher level of corrosion resistance.XD™ DRIVER BODYXD™ is a cassette driver body design that allows the use of a 10-tooth small cog and provides an improved interface with the cassette.X-DOME™The revolutionary machined design of the X-DOME™ cassette uses the same grueling manufacturing techniques that produced the PowerDome™ road cassette. With X-DOME™, nine of the cogs are CNC machined together out of a single block of billet steel, creating an incredibly lightweight, precise and strong cassette.SPECIFICATIONSSPEED (CS) 11sGEARING 10-42tCOG FINISH (CASSETTE) Black, SilverTECHNOLOGY (CASSETTE) XGCOG SIZES 10-42t:10,12,14,16,18,21,24,28,32,36,42",449.99,AUD,,1935537
79879491,Tissot,Tissot Womens Everytime Two Tone Bracelet Gold Plated T1092102203100,"A watch of grandeur perfect for the established, professional lady, this Tissot Everytime watch is a complete touch of class.​The round case connects to a stunning bracelet in a smart outline that looks even nicer on the wrist, and the two tone of bright gold and stainless-steel really sets everything off. A cream dial is the ideal compliment to the look and ties in everything beautifully.",235.00,GBP,,59874
48307629,Corsair,Corsair Hydro Series H55 Quiet Liquid CPU Cooler - 120mm (CW-9060010-WW),"CW-9060010-WW, AIO Cooler, 120mm, Socket Compatibility: 1200 / 1150 / 1155 / 1156 / 1151 / 1366 / 2011/ 2066, AM2 / AM2+ / AM3 / FM1 / FM2",69.948,GBP,,1679067
52851190,,SanDisk 32GB Extreme PRO CompactFlash Memory Card,Professional-Grade Performance,37.00,GBP,,2973998
47182346,Jabra,Casque Micro Jabra BIZ 2300 USB UC Duo,Casque Micro Jabra BIZ 2300 USB UC Duo,115.99,EUR,,666306
52031548,Epson,Epson Blekk Magenta T7034 L - WP4000/4500,,345,NOK,,224488
1065127,,MSI Radeon RX 580 Armor 8G OC,,219.00,EUR,,354081
63505292,SRAM,SRAM Disc Brake Pad Set Sintered with Steel Back,"Original equipment pads for no-compromise disc brake performance.Sintered with Steel Back fits SRAM Hydraulic Road Disc, Level Ultimate and Level TLMSpecificationsCompound:SinteredHeat Sink:NoBacking Plate Material:SteelPad Shape Number:37",25.0,USD,,188533
21918296,,Samsung C27F390 27in Full HD LED Monitor,The Samsung 27” curved monitor with 1. 8 m radius of arc wraps your field of vision like your local iMax theatre screen.,19632.440,PHP,,709380
56229063,Apple,Apple Wireless Charging Case for AirPods,AT&T® Official Site. Buy the Apple Wireless Charging Case for AirPods online at ATT.com. Make good devices great with name-brand accessories & always free shipping from AT&T.,79.00,USD,,1291341
47504703,,EPSON Ink T5806 Light Magenta mustekasetti,"Epson UltraChrome K3 Ink Yhteensopivuus: Epson Stylus Pro 3800, Pro 3800 Graphics, Pro 3800 Professional Edition, Pro 3880, Pro 3880 Mirage Edition, Pro 3880 Signature Worthy Edition...",64.00,EUR,,883707
16070624,,"Switch TP-Link TL-SG1024D 24-port Gigabit Desktop/Rachmount Switch, 24 10/100/1000M RJ45","Switch TP-Link TL-SG1024D 24-port Gigabit Desktop/Rachmount Switch, 24 10/100/1000M RJ45 ports, 13-inch rack-mountable steel case",190.00,BAM,,924421
96975145,Corsair,"Corsair Hydro Series H55, Compatible With Intel (Lga115x, Lga1366, Lga 2011) And Amd (Am2, Am3, F Mx), 120mm Radiator",Hydro Series™ H55 Quiet CPU CoolerThe Easy Intel CPU Performance UpgradeYour PC will run cooler a...,112.0,AUD,,1679067
41790027,,"Intel Core i5-10500 LGA1200 10th Gen Box Processor / Core : 6 / Thread : 12 / Base Clock 3.1GHz, Max Clock 4.5GHz / 12MB Cache / TDP : 65W (Warranty 3years with Intel SG)",Warranty : 3 Years with Intel,335.00,SGD,,1706093
98401407,SanDisk,SanDisk Ultra Dual Drive 32GB Type-CTM USB SDDDC2-032G-G46,SanDisk Ultra Dual Drive 32GB Type-CTM USB SDDDC2-032G-G46,11.99,EUR,,1176692
89116939,Avid,Avid Avid G2 CleanSweep Rotor 160mm,The G2 CleanSweep design helps keep dirt and grime from mucking up your ride.,52.99,CAD,,3827744
92199912,,Cisco WS-C3850-48P-S Catalyst 3850 48x GE PoE+ RJ-45 IP Base Switch,"This Cisco WS-C3850-48P-S Catalyst 3850 48x Gigabit Ethernet PoE+ IP Base Switch is seller refurbished, tested, working, and sold with warranty. NetworkTigers can overnight this Cisco WS-C3850-48P-S Catalyst 3850 48x Gigabit Ethernet PoE+ IP Base Switch to your location. We sell this Cisco WS-C3850-48P-S Catalyst 3850 48x Gigabit Ethernet PoE+ IP Base Switch with a warranty.Please call us at 800-430-6950 if you have any questions.The Cisco WS-C3850-48P-S is a member of the Cisco Catalyst 3850 Series of network switches. The Cisco Catalyst 3850 Series is a collection of MultiGig and 10-Gbps switches designed to provide the user with wired and wireless together, to aid in scaling up and protecting investments.Cisco Catalyst WS-C3850-48P-S: Stackable 48 10/100/1000 Ethernet PoE+ ports, with 715WAC power supply 1 RU, IP Base feature set",1064.99,USD,,1290026
35320916,,Pen USB OTG Sandisk Ultra Dual Drive m3.0 - 16GB,,1.199E1,EUR,,302125
54595406,,Jabra Biz 2300 USB Duo Headset,"The Jabra Biz 2300 USB Duo is a two eared (Binaural) USB headset for your PC, Mac And softphone. The 2300 USB Duo will benefit both Unified communication and Microsoft Lync users with its best in class noise cancellation and HD wideband voice.The lightweight yet robust design makes it perfect for contact centre environments and periods of extensive use. Audio features such as Jabra’s HD Voice, Digital Sound Processing (DSP), aerodynamic microphone and Hi-Fi sound all work together to provide a more human sounding voice over IP.",90,GBP,,666306
33538650,,ASUS Phoenix Geforce GTX1660 Super OC 6GB PCI-Expressx16 Graphics Card (PH-GTX1660S-06G) (Warranty 3years with Local Distributor),Warranty : 3 Years with Local Distributor - Avertek,378.00,SGD,,137125
14666357,SanDisk,SanDisk Extreme Pro CF 32GB 160MB/s SDCFXPS-032G-X46,SanDisk Extreme Pro CF 32GB 160MB/s SDCFXPS-032G-X46,60.99,EUR,,2973998
65687036,Crucial,Crucial® BX500 120GB 3D NAND SATA 2.5-inch SSD,,95.00,AED,,744155
