id,brand,title,description,price,pricecurrency,specTableContent,cluster_id
68593795,,"Nikon 7577 MONARCH 5 10x42 Binocular, Black","Almost an ounce lighter than its predecessor and built with Nikon ED (extra-low dispersion) glass lenses, the new MONARCH 5 is a serious contender to be the \""go-to\"" binocular for any outdoor enthusiast. The MONARCH 5 delivers sharp, high-contrast views that are the result of a state-of-the-art optical system. Featuring Nikon's premium ED Glass lenses and Dielectric High-Reflective Multilayer Prism Coatings, the MONARCH 5 displays exceptionally accurate color reproduction and a clear, natural looking image. Each of its Eco-Glass lenses are Fully Multicoated to provide maximum resolution and light transmission. The MONARCH 5 binocular comes in black finish and is available in 8x42, 10x42 and 12x42 magnifications. It utilizes Nikon's high-eye point design to provide a clear field-of-view and long eye-relief. The long eye-relief ensures a sufficient space between the user's face and the binoculars' eyecups to make them comfortable for everyone, even for those wearing eyeglasses. The turn-and-slide rubber eyecups make it easy to find the right eye positioning for extended periods of use. The MONARCH 5 also utilizes a smooth central focus knob that makes it easy to bring object into focus for fast viewing. Built for extreme usage, the MONARCH 5 is Nitrogen filled and O-ring sealed, making it completely waterproof and fog proof. A protective, rubber-armored coating strengthens its durability and ensures a non-slip grip during wet and dry conditions.######All MONARCH 5 binoculars are now built with Nikon's premium ED (Extra-Low Dispersion) Glass for a sharper, clearer and more brilliant field of view.Almost an ounce lighter than its predecessor, the new MONARCH 5 is even easier to bring along on your next adventure.Fully Multicoated Eco-Glass Lenses provide a high light transmittance across the entire visible light spectrum. Apparent FOV: 51.3°It is equipped with user-friendly features such as Turn-and-Slide Rubber Eyecups, a Smooth Central Focus Knob and Flip Down Lens Caps.Built for extreme use, the MONARCH 5 is waterproof, fog proof and has a rubber armored body for strengthened durability.",2.6995E2,USD,,8045629
77804545,,Cisco Catalyst 2960X-24TS-LL Switch,Cost-effective access switches that scaleCisco Catalyst 2960x-24TS-LL is Manageable Switch 24 x 10/100/10002 x Gigabit SFPYou can also find our product at:,26280000,IDR,,3677382
47098885,Microsoft,Microsoft Microsoft Xbox One Elite Controller Series 2 - Black,,179.95,USD,,117963
98313666,CORSAIR,Memoire DDR4 CORSAIR VENGEANCE LPX 4GB (1 x 4GB),Memoire DDR4 CORSAIR VENGEANCE LPX 4GB (1 x 4GB)- DDR4 DRAM 2400MHz C116,35.99,EUR,,1303406
66209876,Seiko,Seiko Prospex SNE437P1 Prospex montre,Solar Powered Diver,370.00,EUR,,3347975
96708249,Newbolds Online,Westinghouse 75cm 5 Burner Stainless Steel Gas Cooktop,,1999.000,NZD,,30273713
94787072,,Flash Furniture 24'' High Metal Barstool with Back CH-31320-24GB,"The high back, Bistro style counter stool will give your dining room or bar decor a cool retro-vintage feel.This stylish metal stool features a curved back with a vertical slat and a cross brace under the seat for added support and stability.A drain hole in the center of the seat allows water to drain, preventing rust. The lower support brace doubles as a footrest, and plastic floor glides protect your floor by sliding smoothly when moving it.Galvanized steel construction and a powder coat finish ensure durability and easy maintenance.Designed for both commercial and residential use, this trend-setting counter stool is a great choice for your restaurant's outdoor dining area or your home bar.Bistro Style Counter Stool500 lb. Weight CapacityStacks up to 8 Chairs HighCurved Back with Vertical SlatDrain Hole in SeatSeat Size: 12''W x 12''DPowder Coat FinishGalvanized Steel ConstructionCross Brace under seat provides extra stabilityFootrestProtective Plastic Floor GlidesLightweight DesignDesigned for Indoor and Outdoor UseDesigned for Commercial and Residential UseSingle Unit Weight:15.76 lbs17.75\""W X 20\""D X 39.25\""HBack Width:17.750\""Back Height From Seat:16.25\""Seat Height:24.25\""",54.99,USD,,1698025
73042868,,Johnnie Walker Blue Label Blended Scotch Whiskey 750mL,"Johnnie Walker Blue Label Blended Scotch Whiskey 750mL WH97 Points-Whisky Advocate, WE93-Wine EnthusiastJohnnie Walker Blue Label is an unrivaled masterpiece. It is an exquisite blend made from some of Scotland's rarest and most exceptional Scotch Whiskies. Only one in every ten thousand casks has the elusive quality, character and flavor to deliver the remarkable signature taste of Johnnie Walker Blue Label. San Francisco World Spirits Competition Double Gold Medal Winner. This rare blend offers notes of sweet honey and rich hazelnut with an incredibly long, soft smoke finish.Distiller NotesJohnnie Walker Blue Label is an unrivaled masterpiece – an exquisite combination of Scotland’s rarest and most exceptional whiskies. Only one in every ten thousand casks has the elusive quality, character and flavor to deliver the remarkable signature taste. An extraordinary whisky for extraordinary occasions.Take in the wonderfully mellow, rounded nose – replete with dry smokiness artfully mixed with the sweetness of raisins. Serving a velvety combination of vanilla, honey and rose petals – before broadening out to include a zesty orange flavor with notes of hazelnut, sherry and dark chocolate. Signing off with a rich and luxuriously long finish, which showcases Johnnie Walker's trademark smokiness in the most sophisticated way.Proof: 80Critical AcclaimWH97Whisky AdvocateMagnificently powerful and intense. Caramels, dried peats, elegant cigar smoke, seeds scraped from vanilla beans, brand new pencils, peppercorn, coriander seeds, and star anise make for a deeply satisfying nosing experience. Silky caramels, bountiful fruits of ripe peach, stewed apple, orange pith, and pervasive smoke with elements of burnt tobacco. An abiding finish of smoke, dry spices, and banoffee pie sweetness. Close to perfection.Editor's Choice.WE93Wine EnthusiastFeatured as a blend of Johnnie Walker's rarest whiskies, this Scotch billows with sweet cigar smoke from the very first sip. Underneath that, look for vanilla, oak and dry cocoa, finishing dry and spicy with cigar wrapper, allspice and clove, plus a mouthwatering saline note.UPC/SKU: 088110070052",1.8999E2,USD,,44982
52009274,TISSOT,TISSOT -T-Race Chronograph- T115.417.27.061.00,"Swiss-made quartz movementWidth 43mmScratch-resistant sapphire crystalGender: MaleOrigin Swiss MadeCollection T-SportCase shape roundWaterproof up to a pressure of 10 bar (100 meters / 330 feet)316L stainless steel case with black PVD PVD = Physical Vapour Deposition ist die wörtliche Übersetzung. Darunter versteht man die Vakuum-Metallisierung, also das Aufdampfen verschiedenster Materiallien wie z.B. Aluminium, Gold, Silber, Platin, Chrom usw. als Oberflächenveredelung. Diese Beschichtungsweisen werden überall eingesetzt, wo massive und teure Edelmetallteile durch beschichtete Komponenten ersetzt werden können.PVD = Physical vapour deposition is the word to word translation. PVD is a method of vacuum deposition and is a general term used to describe any of a variety of methods to deposit thin films by the condensation of a vaporized form of the material onto various surfaces ( e.g. aluminium, gold, silver, platinum, chrome, etc.) as a surface processing.These coating methods are used wherever solid and precious metals can be replaced by coated components. coatingLength 47,6mmLug 22mmThickness 12.3mmWeight 110gDial color anthracitedigit indexCaliberThe indication for size and characteristic forms of movement, as well as the arrangement of plate, bridge, cock, barrel and escapement. ETA G10.212Dial (hour, minute, decentral second, date)Functions 30-minute and 10-second counters, central 60-second chronograph hand, add and split functionsTape siliconeFront SyntheticBack side syntheticRibbon color blackstandard buckleThe Tissot T-Race Quartz Eine Quartzuhr ist eine Uhr, deren Taktgeber kein mechanisches Pendel, sondern ein elektronischer Quartzoszillator ist, dessen Frequenz mit Hilfe eines Schwingquartzes besonders genau eingehalten wird. Die Stromversorgung erfolgt mittels einer Batterie (Lebensdauer ca. 1 Jahr)A clock that doesn’t use a pendulum. to set the beat, but an electronic oscillator which is regulated by a quartz crystal to keep the time. This oscillator creates a signal with a very precise frequency. Its power supply comes from a battery ( durability about 1 year ) is very popular with Tissot Motorsport ambassadors and is also one of the winners next to the racetrack.This sporty watch has a 316L stainless steel case with crown protection and its black black PVD bezel is unmistakably inspired by racing.The scratch-resistant sapphire crystal protects three chronograph counters and the date display at 3 o'clock, a tachymeter surrounds the dial.Accelerate in the fast lane with your Tissot T-Race watch - with a Swiss Made Quartz engine!This Tissot T-Race Quartz watch has a black rubber strap with pin buckle and an anthracite dial with indexes.Watch rate warrantyEach of these clocks is subjected to a series of quality tests by our clockmakers just prior to its delivery. So any quality mistakes are nearly impossible!Original TISSOT box with detailed operating instructions",521.51,EUR,,6810101
73105193,,Orion-Tr 48/12-9A (110W) Isolated DC-DC converter,,91.82,AUD,,19180001
96481361,Philips Lighting,TL5C 55W/840 (FC12T5/841/HO),Philips 55W 12in Diameter HO T5 Cool White Circline Bulb,23.4900,USD,,1047759
50746036,,"RAM Low Profile Suction Cup Base w 1\"" Ball (RAP-B-224-2U)","Included:1 x RAM Low Profile Suction Cup Base w 1\"" Ball (RAP-B-224-2U)The RAP-B-224-2U consists of a 2.75\"" twist-lock suction cup base with a 1\"" (B-Size) rubber ball. The suction cup is designed to have an extra strong hold on any smooth, non-porous surface. For best results mount the suction cup on glass or non-porous plastic surface.SpecificationsSUCTION SIZE: 2.75\"" DiameterBALL/SOCKET SIZE: B Size (1\"")WEIGHT CAPACITY: 2 lbsMATERIALS: High Strength CompositePACKAGING TYPE: Poly-bag(RAP-B-224-1U)",25.0,AUD,,309258
60079522,,replica men Rolex Sky-Dweller 42 mm Oystersteel and white gold m326934-0001,42 mm,118.00,EUR,,37004308
84965377,Swiss Military Hanowa,Swiss Military Hanowa06-5161.2.04.007 Flagship Watch,Black & Steel Swiss Made Watch with Date,235.00,GBP,,5860529
57808721,ThinkToner.com,106R02311 Xerox Black Toner 5k,"OEM-Genuine Xerox 106R02311 Black Toner- Standard Yield ...5000 pages ...for: WorkCentre 3325 ...WorkCentre 3315 ....Page- Yield 5,000",160.00,USD,,2478732
93200585,Garmin,Garmin Forerunner 935/945 Watch Band - Blue with Slate Hardware (010-11251-2D),"Garmin 22mm Watch Band - Blue/Slate (Forerunner 945)Stay stylish and sport-ready by swapping out your compatible watch band for a new color on your Garmin Forerunner 935/945. Simply removeyour current watch band and screw on the new band for a comfortable and enhanced fit. Band, pins and pin removal tools included.This band originally came with the Forerunner 945 bundle.",45.00,AUD,,1326265
54563929,,AllMax Nutrition Allwhey Gold Strawberry - 5 lbs,,54.99,USD,,4422162
61188069,,Replica Tag Heuer Formula 1 Automatic Black Dial Men's Watch,"It will be the best choice of buy AAA quality Replica Tag Heuer Formula 1 Automatic Black Dial Men's Watch,imitation Tag Heuer Formula 1 WAZ2012.BA0842 online,all the watch was 1:l imitated with perfect functions.More detail:Stainless steel case with a stainless steel bracelet. Uni-directional rotating stainless steel bezel. Black dial with luminous silver-tone hands and index hour markers. An Arabic numeral appears at the 12 o'clock position. Minute markers around the outer rim. Dial Type: Analog. Luminescent hands and markers. Date display at the 3 o'clock position. Small seconds subdials. Tag Heuer Calibre 6 automatic movement. Scratch resistant sapphire crystal. Screw down crown. Solid case back. Case size: 43 mm. Round case shape. Deployment clasp with a push button release. Functions: date, hour, minute, second. Dress watch style About our replica Tag Heuer Formula 1 WAZ2012.BA0842:Grade:AAASimilarity above 98%case and strap use the same materials make all details perfect.If you need Box,need add $25Some other options,please Contact us.Top grade imitation Tag Heuer Formula 1 Automatic Black Dial Men's Watch,replica Tag Heuer Formula 1 WAZ2012.BA0842 on sale at watchesyo.co with best service SSL credit card payment.",124.2,USD,,18440534
85264097,Corsair,"CORSAIR Crystal 570X RGB Tempered Glass, Premium ATX Mid Tower Case, White, CC-9011110-WW","CORSAIR Crystal 570X RGB Tempered Glass, Premium ATX Mid Tower Case, White, CC-9011110-WW",179.99,USD,,79866
68832508,Garmin,"Garmin Large Replacement Bands, Black For Forerunner 10/15","REPLACMENT BANDS FR10 BLACK , ORANGE/BLACK WATCH",14.04,GBP,,4136371
88297691,,Brother TN-340M - Magenta Toner Cartridge,"Brother TN340 Mag Toner Cart - 1,500 pages - Compatible With BROTHER DCP 9055CDN, HL 4150CDN, HL 4570CDW, MFC 9460CDN, MFC 9970CDW",125.00,AUD,,63585853
58074268,,Sigma 28mm F1.4 Art DG HSM [Canon],,"1,399.99",USD,,303977
69206944,,Apple AirPods Generation 2 with Charging Case MV7N2AM/A,,127.05,CAD,,1223297
35419874,Epson,EPSON 502 Binoculars MAGENTA INK CART,,6.30,GBP,,2242313
47154865,,Tissot T-Sport T-Race Cycle Watch T1114173744106,,,,,1944045
81978170,,Sandisk Cruzer Blade CZ50 16GB USB Flash Drive,Free Shipping,23.99,AUD,,5991898
21548544,,Zebra 800015-101 Black (K) Resin Monochrome Ribbon - 1000 Prints,"Black Monochrome Resin Ribbon -1000 prints/rollMonochrome (Single Color) ribbons are used primarily for line art, text and barcodes.The Zebra 800015-101 Black Resin Ribbon is a Monochrome (single-color) ribbon.Monochrome ribbons are used primarily for line art, text and barcodes. A cleaning roll is also included.Watch a Video Preview of This RIbbon:Additional InformationBlack Resin Monochrome1000 prints/rollIncludes cleaning roller For single sided card printingSingle card $.01 per PrintSupported Printers:Zebra P300Zebra P300FZebra P310FZebra P310iZebra P310CZebra P320iZebra P330iZebra P330mZebra P400Zebra P420CZebra P420iZebra P430iZebra P500Zebra P520CZebra P520iZebra P600Zebra P720C Zebra ribbons are printer specific. To maximize card quality and your Zebra printer's life expectancy and durability, use only genuine Zebra ribbons.",13.18,USD,,5836450
90147864,,Ernie Ball Regular Slinky 2732 Cobalt Bass Guitar Strings 50-105,"Engineered to maximise output and clarity, Ernie Ball Cobalt Slinky Guitar Strings are the latest innovation in string technology.Seeking to provide guitarists and bassists with a new voice, Cobalt strings provide an extended dynamic range, incredible harmonic response, increased low end and crisp, clear highs.",32,GBP,,73743439
88312669,Audemars Piguet,Audemars Piguet Royal Oak Offshore Selfwinding Chronograph Watch - 26470ST.OO.A030CA.01,"42 mm stainless steel case, 14.6 mm thick, sapphire crystal back, blue ceramic pushpieces and screw-locked crown, blue dial with Méga Tapisserie pattern, blue counters, Arabic numerals with luminescent coating, white gold Royal Oak hands with luminescent coating, Calibre 3126 / 3840 Manufacture movement with chronograph, hours, minutes, small seconds, date, approximately 50 hours of power reserve, blue rubber strap, stainless steel pin buckle. Water resistant to 100 m.",26580.00,USD,,64305041
70772907,,Everyday Backpack 20L Zip v2 - Ash,"FEATURESVERSATILITY, SIMPLIFIEDThe Everyday Backpack Zip is a visually and functionally simplified version of our iconic Everyday Backpack, with a sleek, urban-inspired design.DIFFERENCES VS. THE STANDARD EVERYDAY BACKPACKWrap-around zipper instead of MagLatch closure hardwareNo internal expansionLess internal organization for photo gear (fewer FlexFold dividers)Smaller external carry capacity, 2 cinch straps instead of 4EDB Zip available in 15L + 20L sizesEDB available in 20L + 30L sizesNo magnetic straps for stowage during travelHIPBELT ACCESSORY COMING SOONA padded, stowable hipbelt accessory will soon be available for purchase for those who want added stability and comfort with heavy loads.INSTANT ACCESSTop and dual side access via a single 270-degree wrap-around zipperExtra-durable UltraZip designCUSTOM ORGANIZATIONBrilliantly customizable and protective internal organization via 2 easy-to-configure FlexFold dividersPOCKETS FOR DAYSStretchy, waterproof internal side and top pockets for cards, cords, and peripherals3 internal slip pockets for wallet, passport, and important itemsDual external side pockets stretch to fit water bottles, tripods, etcLAPTOP SLEEVEProtective laptop sleeve with pockets for tablets and documents15L holds 13” laptop, 20L holds 15” laptopAdjustable for easy access to smaller laptops (20L only)ULTIMATE COMFORTVented, quick-drying mesh back padding for breathable comfortShoulder straps pivot at axial points to optimize comfort with all body typesQuick-connecting, stowable sternum strapEXTERNAL CARRY2 external carry straps for cinching down bulky items via our Cord Hook systemQuick-connecting, stowable sternum strapTRAVEL-FRIENDLYLuggage pass-through for easy and secure roller-top carry3 padded grab handles for upright or briefcase style hand carryPadded, stowable waist belt available (sold separately)WEATHERPROOFWeatherproof, 100% recycled 400D nylon canvas shell is DWR impregnated, double PU-coated, and Bluesign certified (all colors except Black)SPECSWHAT IS IN THE BOX2 FlexFold dividers2 Cord Hook external carry straps1 Anchor Link key tether15L SPECSCAPACITY15LMAX LAPTOP CARRY22.9cm x 2.5cm x 33cm (9"" x 1"" x 13"")Holds 13” Macbook ProNo dedicated tablet sleeveEXTERNAL DIMENSIONS44.5cm x 26.5cm x 20cm (17.5"" x 10.5"" x 7.9"")INTERNAL DIMENSIONS42cm x 23cm x 16cm (16.5"" x 9.1"" x 6.3"")WEIGHTWithout Dividers: 1.14kg (2.51lb)With Dividers: 1.34kg (2.95lb)SKU/PART NUMBERBEDBZ-15-BK-2 (Black)BEDBZ-15-AS-2 (Ash)20L SPECSCAPACITY20LMAX LAPTOP CARRY38.1cm x 25.4cm x 2.5cm (15""x10""x1"")Holds 15/16” Macbook ProMAX TABLET CARRY30.6cm x 22.1cm x .7 cm (12"" x 8.69"" x 0.27"")Holds 12.9"" iPad ProEXTERNAL DIMENSIONS48cm x 31.5cm x 23.5cm (22"" x 12.4"" x 9.3"")INTERNAL DIMENSIONS45cm x 28.5cm x 20cm (18.9"" x 11.2"" x 7.9"")WEIGHTWithout Dividers: 1.32kg (2.91lb)With Dividers: 1.55kg (3.42lb)SKU/PART NUMBERBEDBZ-20-BK-2 (Black)BEDBZ-20-AS-2 (Ash)MATERIALS400D double poly-coated DWR-impregnated nylon canvas shell100% recycled post-consumer materialBluesign approved (Ash, Midnight, Bone only)900D waterproof bottom linerHigh-visibility grey nylon interior, Bluesign approvedHardware is anodized aluminum and glass-reinforced nylonSuper-durable UltraZipsAccents in leather (Ash, Midnight, Bone) or Hypalon (Black)","1,979.00",HKD,,3759136
77733105,Microsoft,Xbox One Elite Wireless Controller,"Get pro-level precision with the Xbox Elite Wireless Controller, featuring an arsenal of swappable components, Hair Trigger Locks, and limitless customization with an easy-to-use app. Choose from a variety of thumbsticks, D-pads, and paddles for a tailored feel that provides game-changing accuracy and speed. Features: Swap thumbsticks and D-pads for game-changing accuracy and speed Fire faster with Hair Trigger Locks Achieve greater control with interchangeable paddles and rubberized diamond grip Customize your experience further with an easy-to-use app Xbox Accessories app features, including mapping buttons and saving profiles, are available This product includes: An Xbox Elite Wireless Controller, a carrying case, a set of 4 paddles, a set of 6 thumbsticks, a set of 2 D-pads: faceted and standard, a USB cable, AA batteries and a quick set up guide and product manual",110.85,GBP,,2165486
91821906,,APC Smart-UPS SRT 2200VA RM 230V Network Card SRT2200RMXLI-NC,"APC Smart-UPS SRT 2200VA RM 230V Network CardHigh density, double-conversion on-line power protection with scalable runtimeIncludes: CD with software, Country-specific detachable power cord, Documentation CD, Installation guide, Network Management Card, Rack Mounting brackets, Rack mounting hardware, Rack Mounting support rails, USB cable, Warranty card 	Battery failure notification	Provides early-warning fault analysis on batteries enabling timely preventive maintenance		ECO Mode	Operating mode that by-passes unused electrical components in good power conditions to achieve high operating efficiency without sacrificing protection		LCD graphics display	Text and mimic diagrams that display modes of operation, system parameters and alarms.		Rack/Tower convertible	Protects the initial investment in the UPS when migrating from tower to rack-mount environment.	 Automatic internal bypassSupplies utility power to the connected loads in the event of a UPS power overload or fault.Scalable runtimeAllows additional run time to be quickly added as needed.Intelligent battery managementMaximizes battery performance, life, and reliability through intelligent, precision charging.Hot-swappable batteriesEnsures clean, uninterrupted power to protected equipment while batteries are being replacedAutomatic restart of loads after UPS shutdownAutomatically starts up the connected equipment upon the return of utility power.Temperature-compensated battery chargingProlongs battery life by regulating the charge voltage according to battery temperature.ManageabilitySerial connectivityProvides management of the UPS via a serial port.SmartSlotCustomize UPS capabilities with management cards.LED status indicatorsQuickly understand unit and power status with visual indicators.InfraStruXure Manager CompatibleEnables centralized management via the APC InfraStruXure Manager.Network manageableProvides remote power management of the UPS over the network.AdaptabilityRack/Tower convertibleProtects the initial investment in the UPS when migrating from tower to rack-mount environment.Flash upgradeable firmwareInstall maintenance releases of firmware remotely using FTP.Plug-and-Play external batteriesEnsures clean, uninterrupted power to the loads when adding extra runtime to the UPS.ServiceabilityAudible alarmsProvides notification of changing utility power and UPS power conditionsPredicitive failure notificationProvides early-warning fault analysis ensuring proactive component replacement.User-replaceable batteriesIncreases availability by allowing a trained user to perform upgrades and replacements of the batteries reducing Mean Time to Repair (MTTR)Automatic self-testPeriodic battery self-test ensures early detection of a battery that needs to be replaced.Datasheet",2049.95,GBP,,605346
